company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
zyus life sciences inc,2025-10-17 11:23:09,No,Trichomylin,"Disease Name, Cancer Pain",oncology; pain management,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sunflower pharmaceutical group co ltd,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bod science ltd,No timestamp found,Yes,MediCabilis; Aqua Phase CBD,"Disease Name, Insomnia; Disease Name, Long-COVID",CNS; infectious diseases,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"medicinal cannabis, natural medicines, plant medicine",https://au.linkedin.com/company/bod-science
ab science sa,2025-09-04 00:00:00,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,tyrosine kinase inhibitors,https://www.linkedin.com/company/ab-science/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
advicenne sa,2025-10-16 14:02:09,No,Not specified,Not specified,rare diseases,Not specified,Approved,Yes,Advicenne is a specialty pharmaceutical company dedicated to improving the lives of patients who suffer from rare renal diseases.,https://www.linkedin.com/company/advicenne-pharma-sa/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
yaopharma co ltd,No timestamp found,No,Entecavir; Duloxetine Hydrochloride,Not specified,Not specified,Not specified,Marketed,Yes,to accelerate the manufacturing and availability of a low-cost COVID therapeutic,https://www.gatesfoundation.org/about/committed-grants/2022/11/inv-049561,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
nicox research institute srl,2025-10-02 06:00:33,Yes,NCX 470,Open-Angle Glaucoma; Ocular Hypertension,ophthalmology,other,Phase 3,Yes,new molecules like the NCX 470,https://www.linkedin.com/company/nicox,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,nitric oxide-donating research platform,https://www.linkedin.com/company/nicox
nicox sa,2025-10-02 06:00:33,Yes,NCX 470,Not specified,ophthalmology,other,Phase 3,Yes,new molecules like the NCX 470,https://www.linkedin.com/company/nicox,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,nitric oxide-donating research platform,https://www.linkedin.com/company/nicox
evestra inc,2022-10-04 17:20:13,Yes,EC625; EC313; EVE132; EVE135; EVE133; EC359,Not specified,women's health; oncology; urology,Not specified,Preclinical; Clinical,Yes,innovative ovarian cancer drug,https://evestra.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
mitsubishi tanabe pharma corp,"Error: Connection failed - HTTPSConnectionPool(host='www.baincapital.com', po",No,ND0612,Parkinson's Disease,CNS,Not specified,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
agenebio inc,"Error: Connection failed - HTTPSConnectionPool(host='www.linkedin.com', port=",No,AGB101,"SV2A, Synaptic Vesicle Glycoprotein 2A",CNS,other,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
auspex pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='www.reuters.com', port=4",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
national centre for nuclear research radioisotope centre polatom,"Error: Connection failed - HTTPSConnectionPool(host='www.polatom.pl', port=44",No,Tc-99m; Ga-68; Lu-177; Au-198,Not specified,oncology,Not specified,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,radiopharmaceuticals,https://pl.linkedin.com/company/polatom
lipella pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,LP-310; LP-10,"Disease Name, Oral Lichen Planus; Disease Name, Hemorrhagic Cystitis",immunology; urology,other,Phase 2,Yes,reformulating the active agents in existing generic drugs,https://www.cnbc.com/quotes/LIPO,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
poniard pharmaceuticals inc (inactive),"Error: Connection failed - HTTPSConnectionPool(host='www.inknowvation.com', p",No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"picoplatin, a platinum-based chemotherapeutic agent",https://uk.marketscreener.com/quote/stock/PONIARD-PHARMACEUTICALS-I-10181/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
advanced accelerator applications sa,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,Lutathera,Somatostatin Receptors,oncology,other,Marketed,No,,,No,,,No,,,No,,,Yes,radioligand therapy (RLT) pipeline includes 177Lu-PSMA-R2,https://www.novartis.com/news/media-releases/novartis-completes-tender-offer-advanced-accelerator-applications-sa-and-announces-commencement-subsequent-offering-period,No,,,No,,,No,,,No,,,No,,,Yes,radiopharmaceutical products for positron emission tomography (PET) imaging,https://www.linkedin.com/company/advanced-accelerator-applications
chase therapeutics corp,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
pozen inc (inactive),"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,Trexima; MT 100; MT 300; MT 400; MT 500,"5HT1, 5-Hydroxytryptamine Receptor 1; 5HT2B, 5-Hydroxytryptamine Receptor 2B",CNS; gastrointestinal; cardiovascular; respiratory; antibiotics,gpcr,Phase 3,Yes,developing pain-treatment drugs using triptans with different delivery technologies,https://www.encyclopedia.com/books/politics-and-business-magazines/pozen-inc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
amag pharmaceuticals inc,2017-06-15 00:00:00,No,AMAG-423; digoxin immune Fab (ovine),"Disease Name, Severe Preeclampsia",maternal health,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
dusa pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Levulan Kerastick,"Disease Name, Actinic Keratoses",dermatology,Not specified,Approved,Yes,Levulan Kerastick® (aminolevulinic acid HCl) for Topical Solution,https://www.massbio.org/members/dusa-pharmaceuticals-inc/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Levulan® photodynamic therapy (PDT) technology platform,https://www.massbio.org/members/dusa-pharmaceuticals-inc/
bol pharma,2019-01-13 00:00:00,Yes,BOL-DP-o-08,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,cannabinoid based medicines,https://www.linkedin.com/company/bol-pharma/
acacia pharma group ltd,2018-08-02 00:00:00,No,DAYBUE; NUPLAZID; ACP-204; ACP-211; ACP-711; ACP-2591; ACP-271; STOKE,Rett Syndrome; Parkinson’s Disease Psychosis; Alzheimer’s Disease Psychosis; Lewy Body Dementia with Psychosis; TRD/MDD/Other; Essential Tremor; Rett Syndrome; Fragile X Syndrome; SYNGAP1,neurology; rare diseases; CNS,Not specified,Marketed; Phase 2; Phase 1; Preclinical,Yes,amisulpride,https://www.linkedin.com/company/acaciapharmainc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
acacia pharma group plc,2018-08-02 00:00:00,No,DAYBUE; NUPLAZID; ACP-204; ACP-211; ACP-711; ACP-2591; ACP-271; STOKE,Rett Syndrome; Parkinson’s Disease Psychosis; Alzheimer’s Disease Psychosis; Lewy Body Dementia with Psychosis; TRD/MDD/Other; Essential Tremor; Rett Syndrome; Fragile X Syndrome; SYNGAP1,neurology; rare diseases; CNS,other,Marketed; Phase 2; Phase 1; Preclinical,Yes,amisulpride,https://www.linkedin.com/company/acaciapharmainc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
acacia pharma ltd,2018-08-02 00:00:00,No,NUPLAZID; DAYBUE; ACP-204; ACP-211; ACP-711; ACP-2591; ACP-271,Parkinson’s Disease Psychosis; Rett Syndrome; Alzheimer’s Disease Psychosis; Lewy Body Dementia with Psychosis; TRD/MDD/Other; Essential Tremor; Rett Syndrome; Fragile X Syndrome; SYNGAP1,neurology; rare diseases; CNS,other,Marketed; Phase 2; Phase 1; Preclinical,Yes,amisulpride,https://www.linkedin.com/company/acaciapharmainc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
"virios therapeutics, inc",2025-10-17 00:00:00,Yes,IMC-1; IMC-2,"HSV-1, Herpes Simplex Virus-1",CNS; infectious diseases,other,Phase 2,Yes,proprietary small-molecule platform,https://www.marketbeat.com/stocks/NASDAQ/VIRI/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
spectrum pharmaceuticals inc,2025-10-17 12:56:36,No,ZEVALIN,Not specified,oncology,Not specified,Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
savara inc,"Error: Connection failed - HTTPSConnectionPool(host='synapse.patsnap.com', po",No,Molgramostim; MOLBREEVI,"GM-CSF, Granulocyte-Macrophage Colony-Stimulating Factor",rare diseases; respiratory diseases,cytokine,Phase 3,No,,,No,,,Yes,recombinant human granulocyte-macrophage colony-stimulating factor (GM-CSF),https://www.linkedin.com/company/savara-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
medexus pharmaceuticals inc,2025-10-17 17:00:04,No,Treosulfan,Disease Name,hematology; oncology; rare diseases,other,FDA review,Yes,GRAFAPEX™ (treosulfan) for Injection,https://www.linkedin.com/company/medexuspharma,No,,,No,,,No,,,No,,,No,,,No,,,Yes,allogeneic hematopoietic stem cell transplantation (alloHSCT),https://www.linkedin.com/company/medexuspharma,No,,,No,,,No,,
allergy therapeutics plc,2025-10-16 07:55:12,Yes,Pq Grass; Vlp Peanut,Seasonal Allergic Rhinitis; Peanut Allergy,immunology; allergy,other,Phase III; Phase I,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"vaccines for grass, tree and house dust mite, as well as a peanut allergy vaccine in pre-clinical development",https://uk.linkedin.com/company/allergy-therapeutics,No,,,No,,
jupiter wellness inc,2025-09-25 00:00:00,No,Psilocybin; DMT; MDMA,Mental health disorders; Chronic pain,CNS; Pain management,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
clarus therapeutics holdings inc,2022-05-25 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,testosterone undecanoate capsules,https://www.globenewswire.com/news-release/2022/10/18/2536906/19989/en/Clarus-Therapeutics-Holdings-Inc-Announces-Completion-of-Auction-for-Sale-of-JATENZO-and-Selection-of-Tolmar-Inc-as-Successful-Bidder.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
glaukos corp,2025-10-15 13:00:43,Yes,GLK-302,M1 and M3 Muscarinic Acetylcholine Receptors,ophthalmology,gpcr,Phase 2,Yes,Developing sustained-release drug delivery platforms for retinal diseases,https://www.glaukos.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sfj pharmaceuticals inc,2013-11-01 00:00:00,No,Bempegaldesleukin; NKTR-214,"CD122, Interleukin-2 Receptor Beta",oncology,cytokine,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
shanghai jingfeng pharmaceutical co ltd,2021-07-07 00:00:00,No,Dabert; GFH925; fluorazarest,"KRAS G12C, Kirsten Rat Sarcoma Viral Oncogene Homolog G12C",oncology,kinases,Approved,Yes,"Irinotecan hydrochloride composite phospholipid composition, preparation method and use thereof",https://www.cbinsights.com/company/shanghai-jingfeng-pharmaceutical-co,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
merlion pharmaceuticals pte ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,Finafloxacin + Amoxicillin,Helicobacter pylori,infectious diseases,enzyme,Not specified,Yes,novel antibiotics,https://www.linkedin.com/company/merlion-pharmaceuticals-gmbh,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
velpharm,"Error: Connection failed - HTTPSConnectionPool(host='globaltradealert.org', p",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
t3d therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.ncbiotech.org', port",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,oral once-a-day therapy acts in a multidimensional manner,https://www.rtp.org/company/t3d-therapeutics-inc/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
hasten biopharmaceutic co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.reuters.com', port=4",No,Enlicitide Decanoate; ARO-ANG3; VERVE-101,"PCSK9, Proprotein Convertase Subtilisin/Kexin Type 9; ANGPTL3, Angiopoietin-like Protein 3",cardiovascular,enzyme,Phase 3; Phase 2; Phase 1,Yes,"small binding protein, single monthly dose PCSK9 inhibitor #Lerodalcibep ( #HST101 )",http://www.linkedin.com/company/hasten-biopharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
enterprise therapeutics ltd,2025-10-17 00:00:00,Yes,ETD001,"CFTR, Cystic Fibrosis Transmembrane Conductance Regulator",respiratory diseases,ion channels,Phase 1,Yes,"medicinal chemistry of ETD001, a novel inhaled ENaC blocker",https://www.news-medical.net/suppliers/Enterprise-Therapeutics-Ltd.aspx,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
aco hud ab,"Error: Connection failed - HTTPSConnectionPool(host='www.ainvest.com', port=4",No,APG777; Ruxolitinib Cream; Rocatinlimab; Tapinarof; Etrasimod; B244; Lirentelimab; QY201,Not specified,dermatology; immunology,Not specified,Phase 3; Phase 3b; Phase 2; Phase 1; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
impax laboratories inc (inactive),Error: Connection failed - HTTPSConnectionPool(host='www.impaxsecuritiessettl,No,IPX203; Rytary; Zomig; Emverm,CNS disorders; Parasitic infections,central nervous system disorders; parasitic infections,Not specified,Phase 3; Marketed,Yes,generic products pipeline is currently one of the largest in the United States,https://investors.amneal.com/news/press-releases/press-release-details/2018/Amneal-and-Impax-Complete-Business-Combination/default.aspx,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ena respiratory pty ltd,2025-02-10 00:34:36,Yes,INNA-051,Not specified,infectious diseases,other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,antiviral host defence enhancers,https://enarespiratory.com/
vivozon inc,"Error: Connection failed - HTTPSConnectionPool(host='en.yna.co.kr', port=443)",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
onconic therapeutics co ltd,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ironshore pharmaceuticals and development inc,2024-11-14 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,central nervous system (CNS) stimulant medications for the treatment of ADHD,https://www.cbinsights.com/company/ironshore-pharmaceuticals-development,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
"pharmasset, inc (inactive)",2010-02-27 00:00:00,No,PSI-7977; PSI-938; Mericitabine,"HCV Polymerase, Hepatitis C Virus Polymerase",infectious diseases,enzyme,Phase 3; Phase 2,Yes,oral therapeutics for the treatment of Hepatitis C,https://www.linkedin.com/company/pharmasset-inc-,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
7 hills pharma llc,"Error: Connection failed - HTTPSConnectionPool(host='www.7hillspharma.com', p",Yes,Alintegimod,"LFA-1, Lymphocyte Function-Associated Antigen-1; VLA-4, Very Late Antigen-4",oncology; immunology,other,Phase 1b/2a,Yes,first-in-class small molecules designed to safely improve the efficacy of cancer immunotherapies,https://seed.nih.gov/portfolio/nih-portfolio-company-showcase/7-hills-pharma,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"7HP935, its lead molecule to augment cell/gene therapies",https://seed.nih.gov/portfolio/nih-portfolio-company-showcase/7-hills-pharma,Yes,"augment the effectiveness of prophylactic vaccines for influenza, COVID-19, Tuberculosis, and Chagas disease",https://www.linkedin.com/company/7-hills-pharma-inc,No,,,No,,
panacea biotec ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.screener.in', port=4",No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"In Pharmaceuticals, we have discovered and commercialised a NCE, Sitcom – that helps in Haemorrhoids and Piles.",https://in.linkedin.com/company/panacea-biotec,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"Our portfolio consists of worlds first fully liquid Hexavalent vaccine i.e. EasySix (DTwP-Hib-HepB-IPV), the world’s first fully-liquid Pentavalent vaccine i.e. Easyfive-TT (DTwP-Hib-HepB), Oral Polio vaccines (like bOPV, tOPV, mOPV), etc.",https://in.linkedin.com/company/panacea-biotec,No,,,No,,
north china pharmaceutical hebei huamin pharmaceutical co ltd,2024-03-30 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"anti-infective drugs, nephrology and immunomodulatory drugs, biotechnology drugs, cardiovascular and cerebrovascular and immunomodulatory agents, nervous and blood system drugs",https://www.marketscreener.com/quote/stock/NORTH-CHINA-PHARMACEUTICA-6496323/news/North-China-Pharmaceutical-Company-Ltd-agreed-to-acquire-the-remaining-35-85-stake-in-NCPC-Hebei-Hu-46347447/,No,,,Yes,biotechnology drugs,https://www.marketscreener.com/quote/stock/NORTH-CHINA-PHARMACEUTICA-6496323/news/North-China-Pharmaceutical-Company-Ltd-agreed-to-acquire-the-remaining-35-85-stake-in-NCPC-Hebei-Hu-46347447/,No,,,No,,,No,,,No,,,No,,,Yes,"anti-epidemic drugs, rabies vaccine",https://www.marketscreener.com/quote/stock/NORTH-CHINA-PHARMACEUTICA-6496323/news/North-China-Pharmaceutical-Company-Ltd-agreed-to-acquire-the-remaining-35-85-stake-in-NCPC-Hebei-Hu-46347447/,No,,,No,,
lannett co inc,2021-05-06 00:00:00,No,Lisdexamfetamine Dimesylate; Solifenacin Succinate; Mycophenolate Mofetil,Not specified,CNS; Urology; Immunology,Not specified,Approved,Yes,generic pharmaceutical products,https://www.lannett.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
Suzhou Amerigen Pharmaceuticals Co. Ltd.,2015-02-09 00:00:00,No,Not specified,Not specified,Gastrointestinal and Inflammation; Neuroscience; Oncology; Rare Genetics and Hematology,Not specified,Not specified,Yes,generic Mecobalamin 0.5 mg Tablets,https://www.prnewswire.com/news-releases/amerigen-pharmaceuticals-ltd-announces-that-its-chinese-subsidiary-suzhou-amerigen-pharmaceuticals-co-ltd-has-received-chinese-fda-cfda-approval-and-has-subsequently-launched-its-generic-mecobalamin-05-mg-tablets-into-the-271991831.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
jiangxi jemincare group co ltd,2025-01-17 00:00:00,Yes,JYB1904; RPT904; JMKX000623,"IgE, Immunoglobulin E; NaV 1.8, Voltage-Gated Sodium Channel 1.8",immunology; respiratory; allergy; pain management,cytokine; ion channels,Phase 2,Yes,Small Molecule Innovative Center,https://www.orionpharma.com/newsroom/all-news/releases/press-releases/2022/orion-enters-into-exclusive-agreement-with-jemincare-for-novel-non-opioid-drug-candidate-for-the-treatment-of-pain/,No,,,No,,,Yes,anti immunoglobulin E (IgE) monoclonal antibody,https://www.sidley.com/en/newslanding/newsannouncements/2025/01/sidley-represents-rapt-therapeutics-in-exclusive-license-agreement,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ozon medica,"Error: Connection failed - HTTPSConnectionPool(host='tadviser.com', port=443)",Yes,Ciprofloxacin; Telmisartan; Repaglinide; Atazenavir; Imatinib; Fenofibrate; Aspirin; Clopidogrel; Ibuprofen; Rosuvastatin; Paclitaxel; Docetaxel; Cefuroxime; Zafirlukast; Nelfinavir; Quinapril; Itraconazole; Tacrolimus; Lopinavir; Ritonavir; Nabilone; Nimodipine,Not specified,oncology; cardiovascular; infectious diseases; metabolic diseases; pain management; CNS,enzyme; other,Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,ozone therapy,https://health.clevelandclinic.org/ozone-therapy
shouyao holding co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
lakewood-amedex inc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",Yes,Nu-3,"Disease Name, Diabetic Foot Ulcer",infectious diseases,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Bisphosphocin® class MOA - Rapid Destabilization of Bacterial Cell Walls,https://www.linkedin.com/company/lakewood-amedex-inc.
torrent pharmaceuticals ltd,2025-09-29 07:47:59,Yes,Semaglutide,"GLP-1, Glucagon-Like Peptide-1 receptor",metabolic diseases,gpcr,Marketed,Yes,"significant presence in diabetology, pain management, gynaecology, oncology and anti-infective segments",https://in.linkedin.com/company/torrent-pharmaceuticals-ltd,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
leo pharma ab,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,DELGOCITINIB; STAT6,"STAT6, Signal Transducer and Activator of Transcription 6",dermatology; inflammatory diseases,other,Preclinical,Yes,thrombosis treatments,https://www.linkedin.com/company/leo-pharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
neuraly inc,2018-08-18 00:00:00,Yes,MIRA-55; INM-901; CRB-913; IGC-AD1; NTRX-07,"CB1, Cannabinoid Receptor Type 1; CB2, Cannabinoid Receptor Type 2; TRPV1, Transient Receptor Potential Vanilloid 1; Serotonin Pathways",pain management; inflammation; neurodegenerative diseases; oncology; appetite disorders,gpcr; ion channels; other,Phase 2; Phase 1; Preclinical,No,,,Yes,"NLY001, is a proprietary long-acting peptide for Parkinson’s disease (PD) and Alzheimer’s disease (AD)",https://members.mdtechcouncil.com/mtcdirectory/Details/neuraly-484750,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
lung therapeutics inc,2019-07-04 00:00:00,Yes,LTI-03; LTI-01,Caveolin-1; Disease Name,rare diseases; pulmonary fibrosis,other,Phase 2,No,,,Yes,Caveolin-1-related peptide,https://respiratory-therapy.com/disorders-diseases/chronic-pulmonary-disorders/pulmonary-fibrosis/aileron-acquires-lung-therapeutics-advance-ipf-drug-candidate/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
anewpharma,"Error: Connection failed - HTTPConnectionPool(host='www.bettapharma.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
zhuhai ebang pharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.jdcapital.com', port",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
shionogi & co ltd,2025-02-17 00:00:00,Yes,Ensitrelvir; Cefiderocol; Zatolmilast; Redasemtide; S-309309; S-531011; S-337395; S-606001; S-892216; S-649228; S-743229,"3CL Protease; Cell Wall Synthesis; PDE4D, Phosphodiesterase 4D; Endogenous Stem Cells; MGAT2, Monoacylglycerol Acyltransferase 2; CCR8, C-C Chemokine Receptor Type 8; RNA Polymerase; GYS1, Glycogen Synthase 1",infectious diseases; rare diseases; acute ischemic stroke; oncology; obesity; respiratory diseases,enzyme; enzyme; enzyme; other; enzyme; cytokine; enzyme; enzyme,Filing; Phase 4; Phase 3; Phase 2; Phase 2; Phase 1; Phase 1; Phase 1; Phase 1; Phase 1; Phase 1,Yes,Shionogi has a long history of small molecule drug discovery.,https://www.shionogi.com/us/en/innovation/pipeline.html,No,,,No,,,Yes,S-531011 Anti-CCR8 Antibody,https://www.shionogi.com/us/en/innovation/pipeline.html,No,,,No,,,No,,,No,,,Yes,Establishing domestic vaccine manufacturing for future pandemics,https://www.shionogi-ph.co.jp/en/,No,,,No,,
shionogi &,2025-02-17 00:00:00,Yes,Ensitrelvir; Cefiderocol; Zatolmilast; Redasemtide; S-309309; S-531011; S-337395; S-606001; S-892216; S-649228; S-743229,"3CL Protease, SARS-CoV-2 3CL Protease; Cell Wall Synthesis; PDE4D, Phosphodiesterase 4D; Endogenous Stem Cell Mobilization; MGAT2, Monoacylglycerol Acyltransferase 2; CCR8, C-C Chemokine Receptor Type 8; RNA-Dependent RNA Polymerase; GYS1, Glycogen Synthase 1",infectious diseases; rare diseases; acute ischemic stroke; oncology; metabolic diseases,enzyme; enzyme; enzyme; other; enzyme; immune checkpoint; enzyme; enzyme,Filing; Phase 4; Phase 3; Phase 2; Phase 2; Phase 1; Phase 1; Phase 1; Phase 1; Phase 1; Phase 1,Yes,Shionogi has a long history of small molecule drug discovery.,https://www.shionogi.com/us/en/innovation/pipeline.html,No,,,No,,,Yes,S-531011 Anti-CCR8 Antibody Focus: Solid Tumors,https://www.shionogi.com/us/en/innovation/pipeline.html,No,,,No,,,No,,,No,,,Yes,Ensitrelvir suppresses the replication of SARS-CoV-2 by selectively inhibiting the main protease.,https://www.shionogi.com/us/en/innovation/pipeline.html,No,,,No,,
jiangsu zhongxin medicine co ltd,2024-11-08 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
quark pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Patisiran; Givosiran; Lumasiran; Vutrisiran; Nedosiran; Inclisiran; Fitusiran; Teprasiran; Cosdosiran; Tivanisiran,"TTR, Transthyretin; Not specified",rare diseases; cardiovascular; CNS; metabolic diseases,enzyme; Not specified,Approved; Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
quark pharmaceuticals inc (inactive),"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
