company_name,sector,funding,funding_citation,ai_enabled
ashvin rural ayurvedic college & hospital,Others,Not Found,Not Found,No
asian institute of medical sciences,Others,Not Found,Not Found,No
asieris meditech co ltd,Pharmaceuticals,"$105.6M, Series D",https://www.linkedin.com/company/asieris-pharmaceuticals,Yes
asker & baerum hospital,Others,Not Found,Not Found,No
asklepieion voulas general hospital,Others,Not Found,Not Found,No
asklepion pharmaceuticals llc,Pharmaceuticals,Not Found,Not Found,No
asociacion benefica prisma,Others,"$100K, Not Found",https://www.gatesfoundation.org/about/committed-grants/2010/11/opp1025545,No
asociacion europea y latinoamericana selnet para la investigacion en sarcomas,Biotechnology,"$567,270.06, Not Found",https://cordis.europa.eu/project/id/825806,No
aspargo laboratories inc,Pharmaceuticals,"$60M, Private Equity",https://www.crunchbase.com/organization/aspargo-laboratories,No
aspectus pharma d oo,Pharmaceuticals,Not Found,Not Found,No
aspen pharmacare holdings ltd,Pharmaceuticals,Not Found,Not Found,No
aspiair gmbh,Pharmaceuticals,Not Found,Not Found,No
aspire pharma ltd,Pharmaceuticals,Not Found,Not Found,Yes
aspirus heart &,Others,Not Found,Not Found,No
assaf harofeh medical center,Others,Not Found,Not Found,No
assil eye institute,Others,Not Found,Not Found,No
assistpro pty ltd,Pharmaceuticals,Not Found,Not Found,No
assistance publique - hopitaux de paris,Others,Not Found,Not Found,No
associacao de combate ao cancer em goias,Others,Not Found,Not Found,No
associacio catalana per a la recerca oncologica i les seves implicacions sanitaries i socials,Others,Not Found,Not Found,Yes
associated eye care,Others,Not Found,Not Found,No
association hht spain,Others,Not Found,Not Found,No
association pour la promotion a tours de la reanimation medicale,Others,Not Found,Not Found,No
association for innovation and biomedical research on light and image,Biotechnology,Not Found,Not Found,Yes
"association for training, education and research in hematology, immunology, and transplantation",Others,Not Found,Not Found,No
association for the training teaching and research of the emergency reception service,Others,Not Found,Not Found,No
association for the promotion of research into infectious and tropical diseases in loiret,Others,Not Found,Not Found,No
association pour la recherche en physiologie de l'environnement,Others,Not Found,Not Found,No
associazione italiana per lo studio delle sindromi mielodisplastiche,Others,Not Found,Not Found,No
associazione progetto oncologia umana,Others,Not Found,Not Found,No
aster hospitals inc,Others,"$66.2M, Not Found",https://finance.yahoo.com/news/aster-dm-build-500-bed-113006890.html,Yes
aster medcity,Others,Not Found,Not Found,Yes
astes nv,Others,Not Found,Not Found,No
aston university,Others,Not Found,Not Found,Yes
astra ab (inactive),Error,Error,Error,Error
astrazeneca ab,Pharmaceuticals,Not Found,Not Found,No
astrogen inc,Biotechnology,"$28.78M, Series C",https://www.cbinsights.com/company/astrogen,Yes
aswan university,Not Found,Not Found,Not Found,Unknown
aswan university hospital,Others,Not Found,Not Found,No
atabay kimya sanayi ve ticaret as,Pharmaceuticals,Not Found,Not Found,No
atacama therapeutics inc,Biotechnology,"$830K, Unattributed",https://www.cbinsights.com/company/atacama-therapeutics,No
atai life sciences nv,Biotechnology,"$214M, IPO",https://en.wikipedia.org/wiki/Atai_Life_Sciences,Yes
atal bihari vajpayee government medical college,Others,Not Found,Not Found,No
atal bihari vajpayee institute of medical sciences,Others,Not Found,Not Found,No
ataturk chest diseases and chest surgery training and research hospital,Others,Not Found,Not Found,No
atea pharmaceuticals inc,Pharmaceuticals,"$215M, Series D",https://www.baincapital.com/news/atea-pharmaceuticals-announces-ind-clearance-527-covid-19-and-215-million-financing,No
athira pharma inc,Biotechnology,"$307.5M, IPO",https://www.biopharmadive.com/news/athira-strategic-alternatives-earnings-alzheimers-neuroscience/732405/,No
athos therapeutics inc,Biotechnology,"$35M, Series B",https://www.crunchbase.com/organization/athos-therapeutics,Yes
atlanta medicare co ltd,Pharmaceuticals,Not Found,https://tracxn.com/d/companies/atlanta-medicare/__nMO5TJjr7-wXyIlNaXs06RZwz4EqqjaGT6H7p-rX5vk,No
atlanta research and education foundation inc,Others,Not Found,Not Found,No
atlanta va medical center,Others,"$800M, Not Found",https://www.atlantanewsfirst.com/2025/08/27/atlanta-va-hospital-receive-infrastructure-improvements/,No
atlanticare regional medical center,Others,Not Found,Not Found,No
atlantic health system inc,Others,Not Found,Not Found,No
atlantics laboratories corp ltd,Pharmaceuticals,Not Found,Not Found,No
atlasmedx inc,Biotechnology,Not Found,Not Found,No
atmo biosciences pty ltd,Biotechnology,"$9.6M, Not Found",https://www.atmobiosciences.com/,Yes
atoll,Others,Not Found,Not Found,No
atossa therapeutics inc,Biotechnology,Not Found,Not Found,Yes
atrin pharmaceuticals llc,Pharmaceuticals,"$76M, Acquired",https://www.globenewswire.com/news-release/2022/05/16/2444027/0/en/Aprea-Therapeutics-Announces-Acquisition-of-Atrin-Pharmaceuticals-Inc-and-Reports-First-Quarter-2022-Financial-Results.html,No
atrium medical center,Others,Not Found,Not Found,No
atriva therapeutics gmbh,Biotechnology,"$24M, Debt Financing",https://www.eib.org/en/press/all/2020-280-germany-eib-backs-atriva-therapeutics-with-eur24-million-for-the-development-of-a-potential-covid-19-treatment,No
atrogi ab,Biotechnology,"$25M, Not Found",https://www.biospace.com/atrogi-announces-publication-on-advancements-in-combatting-obesity-and-metabolic-complications,No
attgeno ab,Biotechnology,"$2M, Seed",https://hadeanventures.com/2022/07/attgeno-ab-announces-fully-subscribed-share-issue-to-complete-clinical-phase-ii-study-in-acute-pulmonary-hypertension/,No
attikon hospital,Others,Not Found,Not Found,No
attune health,Not Found,Not Found,Not Found,Unknown
auburn university,Others,Not Found,Not Found,No
aucentra therapeutics pty ltd,Biotechnology,"$3.2M, Seed",https://pitchbook.com/profiles/company/459810-55,Yes
auckland city hospital,Others,Not Found,Not Found,No
auckland district health board,Others,Not Found,Not Found,No
aucta pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,Yes
aucta pharmaceuticals llc,Pharmaceuticals,Not Found,Not Found,No
audiocure pharma gmbh,Pharmaceuticals,"$9.58M, Series A",https://www.crunchbase.com/organization/audiocure-pharma,No
auerbach hematology oncology associates p c,Others,Not Found,Not Found,No
august pi i sunyer biomedical research institute,Biotechnology,Not Found,Not Found,No
aultman health foundation,Others,Not Found,Not Found,No
auransa inc,Biotechnology,Not Found,Not Found,Yes
aurea biolabs pvt ltd,Biotechnology,Not Found,Not Found,No
aurigene discovery technologies ltd,Biotechnology,Not Found,Not Found,No
aurinia pharmaceuticals inc,Biotechnology,Not Found,Not Found,No
aurisco pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
aurobac therapeutics sas,Biotechnology,Not Found,Not Found,No
aurolab,Pharmaceuticals,Not Found,Not Found,No
auron therapeutics inc,Biotechnology,"$27M, Series B",https://www.crunchbase.com/organization/auron-therapeutics,Yes
aurora health care inc,Others,Not Found,Not Found,No
"aurora optoelectronics co., ltd.",Others,Not Found,Not Found,No
aurora de afonso costa school of nursing,Others,Not Found,Not Found,No
aurovitas pharma (taizhou) co ltd,Pharmaceuticals,Not Found,Not Found,No
aurovitas spain sa,Pharmaceuticals,Not Found,Not Found,No
auson pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,Yes
auspex pharmaceuticals inc,Pharmaceuticals,"$3.5B, Acquired",https://www.reuters.com/article/business/healthcare-pharmaceuticals/teva-to-buy-us-drug-developer-auspex-pharma-for-35-billion-idUSKBN0MQ12I/,No
austin health,Not Found,Not Found,Not Found,Unknown
austin institute for clinical research,Others,Not Found,Not Found,No
austin pharmaceuticals co ltd,Pharmaceuticals,Not Found,Not Found,No
austinpx llc,Pharmaceuticals,Not Found,Not Found,No
austral university of chile,Others,Not Found,Not Found,No
australasian gastro-intestinal trials group,Others,Not Found,Not Found,No
australasian kidney trials network,Others,Not Found,Not Found,No
australasian leukaemia and lymphoma group,Others,Not Found,Not Found,No
australasian myeloma research consortium,Biotechnology,"$1.5M, Not Found",https://clinicaltrialsalliance.org.au/latest-news/amarc-frail-m/,No
australasian research institute,Others,Not Found,Not Found,No
australasian sarcoma study group,Others,Not Found,Not Found,Yes
australian alzheimer''s research foundation,Biotechnology,Not Found,Not Found,No
australian army malaria institute,Biotechnology,Not Found,Not Found,No
australian genomic cancer medicine centre,Not Found,Not Found,Not Found,Unknown
australian national university,Others,Not Found,Not Found,Yes
australian and new zealand children''s haematology and oncology group,Others,Not Found,Not Found,No
austrian breast & colorectal cancer study group,Others,Not Found,Not Found,No
austrian forum against cancer,Others,Not Found,Not Found,No
autifony therapeutics ltd,Biotechnology,"$10M, Seed",https://www.uclb.com/portfolio/our-spinouts/autifony-therapeutics-ltd/,No
autobahn therapeutics inc,Biotechnology,"$100M, Series C",https://www.biopharmadive.com/news/autobahn-therapeutics-cns-depression-bipolar-series-c/722214/,No
autonomous university of barcelona,Others,Not Found,Not Found,Yes
autonomous university of madrid,Others,Not Found,Not Found,No
autonomous university of nuevo leon,Others,Not Found,Not Found,No
autophagy science co ltd,Biotechnology,Not Found,Not Found,Yes
auxilius pharma,Pharmaceuticals,Not Found,Not Found,No
auxin surgery sa,Others,Not Found,Not Found,No
auzone biological technology pty ltd,Biotechnology,Not Found,Not Found,Yes
avadel pharmaceuticals plc,Pharmaceuticals,Not Found,Not Found,No
avalyn pharma inc,Biotechnology,"$100M, Series D",https://www.globenewswire.com/news-release/2025/07/22/3119277/0/en/Avalyn-Completes-Oversubscribed-100-Million-Series-D-Financing-to-Further-Advance-Clinical-Development-of-Novel-Inhaled-Therapies-for-Pulmonary-Fibrosis.html,No
avanc pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
avance phytotherapies pvt ltd,Pharmaceuticals,Not Found,Not Found,No
avanir pharmaceuticals inc,Pharmaceuticals,"$95M, Acquired",https://www.otsuka-us.com/news/avanir-pharmaceuticals-inc-business-will-be-integrated-otsuka-america-pharmaceutical-inc,No
avedro inc,Pharmaceuticals,Not Found,Not Found,No
aveksima,Pharmaceuticals,Not Found,Not Found,No
avelos therapeutics inc,Biotechnology,"$21.7M, Series B",https://www.prnewswire.com/news-releases/avelos-therapeutics-announces-krw-17-billion-series-b-funding-round-surpassing-krw-30-billion-total-raised-302157710.html,No
aventi co ltd,Biotechnology,Not Found,Not Found,Yes
aventis inc,Pharmaceuticals,Not Found,Not Found,No
avenue therapeutics inc,Pharmaceuticals,"$5M, Post IPO equity",https://www.linkedin.com/company/avenue-therapeutics,No
avera mckennan hospital & university health center,Others,Not Found,Not Found,No
averitas pharma inc,Pharmaceuticals,Not Found,Not Found,No
aversi clinic,Others,Not Found,Not Found,No
avexima,Pharmaceuticals,Not Found,Not Found,Yes
aviation general hospital,Others,Not Found,Not Found,Yes
avicanna inc,Biotechnology,"$727.6K, Post IPO Equity",https://www.crunchbase.com/organization/avicanna-inc,No
avicenna,Others,Not Found,Not Found,No
avicenna biosciences inc,Biotechnology,"$20.5M, Seed",https://www.biospace.com/press-releases/avicenna-biosciences-secures-u-s-patent-for-novel-compounds-that-can-be-used-in-the-treatment-of-neurodegenerative-diseases,Yes
avicenna infertility clinic,Others,Not Found,Not Found,No
avicenna medical college,Others,Not Found,Not Found,No
avicenna pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,Yes
avicenna research institute,Biotechnology,Not Found,Not Found,Yes
avicenna university jihad infertility center,Biotechnology,Not Found,Not Found,No
avionco ltd,Others,"$10M, Seed",https://ca.linkedin.com/company/avionco-canada-ltd,Yes
avior bio inc,Pharmaceuticals,"$1.4M, Seed",https://www.linkedin.com/company/avior-bio-inc,No
aviron pharma llc,Pharmaceuticals,"$8M, Private Funding",https://tracxn.com/d/companies/aviron/__ZaXfW_QF5UtDHmvfa8xTx76ZVJgyJyqg928uvAZMjkg,No
avistone biotechnology co ltd,Biotechnology,"$140.7M, Series B",https://www.linkedin.com/company/avistone-biotechnology-co-inc,No
avoden pvt ltd,Others,Not Found,Not Found,No
axcella health inc,Biotechnology,"$34.2M, Post IPO equity",https://www.linkedin.com/company/axcella-tx,No
axelfarm,Others,Not Found,Not Found,No
axelpharm llc,Not Found,Not Found,Not Found,Unknown
axelar ab,Pharmaceuticals,Not Found,Not Found,No
axerovision inc,Biotechnology,Not Found,Not Found,No
axial therapeutics inc,Biotechnology,"$37.3M, Series C",https://www.linkedin.com/company/axial-biotherapeutics-inc,No
axim biotechnologies inc,Biotechnology,Not Found,Not Found,No
axis clinicals latina sa de cv,Pharmaceuticals,Not Found,Not Found,No
axis spine center,Others,Not Found,Not Found,No
axonics women''s health limited,Pharmaceuticals,Not Found,Not Found,No
axsome therapeutics inc,Biotechnology,Not Found,Not Found,Yes
axter therapeutics ltd,Biotechnology,Not Found,Not Found,No
ayala pharmaceuticals inc,Biotechnology,Not Found,Not Found,No
ayub medical college,Others,Not Found,Not Found,No
ayub teaching hospital,Others,Not Found,Not Found,No
ayurved mahavidyalaya & seth rv ayurved hospital,Others,Not Found,Not Found,No
ayurved mahavidyalaya &,Others,Not Found,Not Found,No
ayurved seva sanghs ayurved mahavidyalaya,Others,Not Found,Not Found,No
ayurveda institute of medical sciences bhu,Others,Not Found,Not Found,No
ayurveda mahavidyalaya and hospital,Others,Not Found,Not Found,No
ayurveda rasashala foundation,Not Found,Not Found,Not Found,Unknown
ayurvedic and unani tibbia college,Others,Not Found,Not Found,No
ayurvedic and unani tibbia college and hospital,Others,Not Found,Not Found,No
ayush arihant industries,Others,Not Found,Not Found,No
ayush herbs pvt ltd,Pharmaceuticals,Not Found,Not Found,No
ayuvis research inc,Biotechnology,"$5M, Seed",https://www.bio.org/events/bio-international-convention/sessions/2451091,No
azafaros bv,Biotechnology,"$146.69M, Series B",https://european-biotechnology.com/latest-news/azafaros-bv-bags-e132m-series-b-financing/,No
azeezia medical college,Others,Not Found,Not Found,No
azerbaijan medical university,Others,Not Found,Not Found,No
azevan pharmaceuticals inc,Not Found,Not Found,Not Found,Unknown
azienda ospedalier san gerardo-monza,Others,Not Found,Not Found,No
azienda ospedaliera bianchi-melacrino-morelli,Others,Not Found,Not Found,No
azienda ospedaliera nazionale ss antonio e biagio e c arrigo,Others,Not Found,Not Found,Yes
azienda ospedaliera ospedale policlinico consorziale,Others,Not Found,Not Found,No
azienda ospedaliera pisana,Others,Not Found,Not Found,No
azienda ospedaliera policlinico di modena,Others,Not Found,Not Found,Yes
azienda ospedaliera san camillo forlanini,Others,Not Found,Not Found,No
azienda ospedaliera san giovanni battista,Others,Not Found,Not Found,No
azienda ospedaliera santa maria degli angeli,Others,Not Found,Not Found,No
azienda ospedaliera universitaria policlinico paolo giaccone,Others,Not Found,Not Found,No
azienda ospedaliera universitaria san giovanni di dio e ruggi d''aragona,Others,Not Found,Not Found,No
azienda ospedaliera v cervello,Others,Not Found,Not Found,No
azienda ospedaliera di caserta,Others,Not Found,Not Found,No
azienda ospedaliera di lecco,Others,Not Found,Not Found,No
azienda ospedaliera di padova,Others,Not Found,Not Found,No
azienda ospedaliera di rilievo nazionale acardarelli,Others,Not Found,Not Found,No
azienda ospedaliero universitaria consorziale policlinico di bari,Others,Not Found,Not Found,No
azienda ospedaliero universitaria delle marche,Others,Not Found,Not Found,No
azienda ospedaliero universitaria maggiore della carita,Others,Not Found,Not Found,No
azienda ospedaliero-universitaria di ferrara,Others,Not Found,Not Found,No
azienda policlinico umberto i,Others,Not Found,Not Found,No
azienda provinciale per i servizi sanitari,Others,Not Found,Not Found,No
azienda sanitaria locale carbonia,Others,Not Found,Not Found,No
azienda sanitaria dell''alto adige,Not Found,Not Found,Not Found,Unknown
azienda ulss 13 mirano regione veneto,Others,Not Found,Not Found,No
azienda usl toscana centro,Others,Not Found,Not Found,No
azienda unita sanitaria locale di piacenza,Others,Not Found,Not Found,No
azienda usl di bologna,Others,Not Found,Not Found,No
azienda di servizi alla persona istituzioni assistenziali riunite di pavia,Others,Not Found,Not Found,No
azista industries pvt ltd,Pharmaceuticals,Not Found,Not Found,No
azora therapeutics australia pty ltd,Biotechnology,Not Found,Not Found,No
azora therapeutics inc,Biotechnology,"$581.4K, Series Unknown",https://www.crunchbase.com/organization/azora-therapeutics,No
azura ophthalmics pty ltd,Biotechnology,"$32M, Series B",https://www.crunchbase.com/organization/azura-ophthalmics,No
azurity pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,Yes
b food science co ltd,Others,Not Found,Not Found,No
b j government medical college,Others,Not Found,Not Found,No
b j medical college,Others,Not Found,Not Found,No
b j medical college & sassoon hospital,Others,Not Found,Not Found,No
b j medical college &,Others,Not Found,Not Found,No
b j medical college and civil hospital,Others,Not Found,Not Found,No
b&a therapeutics,Not Found,Not Found,Not Found,Unknown
b-pharm pharmaceutical co,Pharmaceuticals,Not Found,Not Found,No
b. braun melsungen ag,Others,Not Found,Not Found,Yes
b.j. medical college and civil hospital,Others,Not Found,Not Found,No
b.m. kankanwadi ayurvedic mahavidyalaya,Others,Not Found,Not Found,No
b.more,Pharmaceuticals,Not Found,Not Found,No
b.p. koirala institute of health sciences,Others,Not Found,Not Found,No
baheal pharmaceutical holdings ltd,Pharmaceuticals,Not Found,Not Found,Yes
baps pramukh swami hospital,Others,Not Found,Not Found,No
barc hospital,Others,Not Found,Not Found,No
bbspms dhanwantari ayurved medical college and hospital,Others,Not Found,Not Found,No
bc centre on substance use,Others,Not Found,Not Found,Yes
bcworld pharm co ltd,Pharmaceuticals,Not Found,Not Found,No
bcy pharm co ltd,Not Found,Not Found,Not Found,Unknown
bdr pharmaceuticals internationals pvt ltd,Pharmaceuticals,Not Found,Not Found,No
bellus health inc,Biotechnology,"$200M, Acquired",https://ca.linkedin.com/company/bellus-health,No
belupo medicines and cosmetics dd,Pharmaceuticals,Not Found,Not Found,No
BG Kliniken – Hospital Association of the Statutory Accident Insurance gGmbH,Others,Not Found,Not Found,No
bg klinikum duisburg ggmbh,Others,Not Found,Not Found,No
bg trauma center tubingen,Others,Not Found,Not Found,Yes
bgi-shenzhen ltd,Biotechnology,"$300M, Post IPO equity",https://www.linkedin.com/company/bgigroup/,Yes
bgs global institute of medical sciences,Others,Not Found,Not Found,No
bgs mch hospital,Others,Not Found,Not Found,No
bh pharma spas,Others,Not Found,Not Found,No
bhi therapeutic sciences,Biotechnology,"$1.2M, Seed",https://bhisciences.com/,No
bit pharma gmbh,Pharmaceuticals,"$10M, Seed",https://www.bit-pharma.com/,No
bk pharmaceuticals ltd,Pharmaceuticals,Not Found,Not Found,No
bkl walawalkar hospital,Others,Not Found,Not Found,No
blde university,Others,Not Found,Not Found,No
blk super speciality hospital,Others,Not Found,Not Found,Yes
bnc korea co ltd,Biotechnology,Not Found,Not Found,No
bpgbio inc,Biotechnology,"$480M, Private Equity",https://www.crunchbase.com/organization/bpgbio,Yes
bps government medical college,Others,Not Found,Not Found,No
bps government medical college for women,Others,Not Found,Not Found,No
bsby scheme government of rajasthan,Others,Not Found,Not Found,No
bti biotechnology institute sl,Biotechnology,Not Found,Not Found,No
bvg life sciences ltd,Pharmaceuticals,Not Found,Not Found,No
bvu medical college and hospital,Others,Not Found,Not Found,No
bvvs ayurveda medical college and hospital,Others,Not Found,Not Found,No
bvvs homeopathic medical college and hospital,Others,Not Found,Not Found,No
byl nair charitable hospital & tn medical college,Others,Not Found,Not Found,No
ba ria vung tau eye hospital,Others,Not Found,Not Found,Yes
baba raghav das medical college,Others,Not Found,Not Found,No
babcock university,Others,Not Found,Not Found,No
bacainn therapeutics inc,Biotechnology,"$25M, Not Found",https://www.biospace.com/bacainn-therapeutics-reports-positive-topline-results-from-phase-1-study-of-bt051-a-novel-therapeutic-approach-to-treat-inflammatory-diseases-such-as-ulcerative-colitis,No
bach mai hospital,Others,Not Found,Not Found,No
bacoba ag,Biotechnology,Not Found,Not Found,No
badr university in cairo,Others,Not Found,Not Found,No
baermed,Biotechnology,Not Found,Not Found,Yes
baerum hospital,Others,Not Found,Not Found,No
bagheiat-allah university of medical sciences,Pharmaceuticals,Not Found,Not Found,No
bahawal victoria hospital,Not Found,Not Found,Not Found,Unknown
bahir dar university,Others,Not Found,Not Found,No
bahria university,Others,Not Found,Not Found,No
bai jerbai wadia hospital,Others,Not Found,Not Found,No
bai shuo beijing pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
baicheng pharmaceutical (zhuhai hengqin) co ltd,Pharmaceuticals,Not Found,Not Found,No
baim institute for clinical research inc,Others,Not Found,Not Found,No
baim institute for clinical research inc (usa),Others,Not Found,Not Found,No
bait al batterjee medical co,Others,Not Found,Not Found,No
baiyun shandong taishangqiu pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
"Baiyunshan Tangyin Dongtai Pharmaceutical Co., Ltd.",Pharmaceuticals,Not Found,Not Found,No
bajaj healthcare ltd,Pharmaceuticals,Not Found,Not Found,No
baker idi heart and diabetes institute,Others,Not Found,Not Found,Yes
bakirkoy dr. sadi konuk research and training hospital,Others,Not Found,Not Found,No
bakoulev center for cardiovascular surgery russian academy of medical sciences,Others,Not Found,Not Found,No
bakson homoeopathic medical college and hospital,Pharmaceuticals,Not Found,Not Found,No
balance therapeutics inc,Pharmaceuticals,"$21.16M, Series B",https://www.linkedin.com/company/balance-therapeutics-inc-,No
balancebio pty ltd,Others,Not Found,Not Found,No
balgrist university hospital,Others,Not Found,Not Found,Yes
balikesir university,Others,Not Found,Not Found,No
ball state university,Others,Not Found,Not Found,No
ballari medical college and research centre,Others,Not Found,Not Found,No
balton sp zoo,Pharmaceuticals,Not Found,Not Found,No
bam university of medical sciences and health services,Others,Not Found,Not Found,No
bambino gesu hospital and research institute,Others,Not Found,Not Found,No
bamrasnaradura infectious diseases institute,Others,Not Found,Not Found,No
bamrasnaradura institute ministry of public health,Others,Not Found,Not Found,No
banaras hindu university,Others,Not Found,Not Found,No
bandim health project,Others,Not Found,Not Found,No
bangalore baptist hospital,Others,Not Found,Not Found,No
bangalore medical college and research institute,Others,Not Found,Not Found,No
bangalore pharmaceutical and research laboratory pvt ltd,Not Found,Not Found,Not Found,Unknown
bangkok drug co ltd,Pharmaceuticals,Not Found,Not Found,No
bangkok dusit medical services pcl,Others,Not Found,Not Found,No
bangkok hospital huahin,Others,Not Found,Not Found,No
bangkok metropolitan administration medical college and vajira hospital,Others,Not Found,Not Found,No
bangladesh college of physicians and surgeons,Others,Not Found,Not Found,No
bangladesh institute of research and rehabilitation for diabetes endocrine and metabolic disorders,Others,Not Found,Not Found,No
bangladesh medical university,Others,Not Found,Not Found,No
bangladesh shishu hospital & institute,Others,Not Found,Not Found,No
bankura sammilani medical college,Others,Not Found,Not Found,No
banner - university medical center,Others,Not Found,Not Found,No
banner life sciences llc,Pharmaceuticals,Acquired,https://www.businesswire.com/news/home/20250113852731/en/Cycle-Pharma-Acquires-Banner-Life-Sciences-LLC,No
banner md anderson cancer center,Others,Not Found,Not Found,No
banner – university medical center,Others,Not Found,Not Found,No
bantam pharmaceutical llc,Pharmaceuticals,"$25M, Seed",https://www.linkedin.com/company/bantam-pharmaceutical-llc,No
baoding first hospital of traditional chinese medicine,Others,Not Found,Not Found,No
baoding hospital 1,Others,Not Found,Not Found,No
baoding no.1 central hospital,Others,Not Found,Not Found,No
baoding tianhao pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
baoji central hospital,Others,Not Found,Not Found,No
baoqing people''s hospital,Others,Not Found,Not Found,No
baoyuan biopharmaceuticals technology hangzhou co ltd,Biotechnology,"$15M, Series A",https://www.prnewswire.com/news-releases/preclincal-results-of-baoyuans-next-generation-ros1ntrk-inhibitor-ab-106-published-in-nature-communications-300925036.html,No
baptist md anderson cancer center,Others,Not Found,Not Found,No
bapuji dental college & hospital,Others,Not Found,Not Found,No
baqai medical university,Others,Not Found,Not Found,No
bar-ilan university ,Not Found,Not Found,Not Found,Unknown
barcelona clinic foundation,Biotechnology,Not Found,Not Found,No
barij essence pharmaceutical company,Pharmaceuticals,Not Found,Not Found,No
barij research center of medicinal herbs,Pharmaceuticals,Not Found,Not Found,No
barnes-jewish hospital,Not Found,Not Found,Not Found,Unknown
barretos cancer hospital,Others,Not Found,Not Found,No
barrett cancer center,Others,Not Found,Not Found,No
barros research institute,Others,"$50M, Not Found",https://en.wikipedia.org/wiki/Barrow_Neurological_Institute,No
barts & the london nhs trust,Others,Not Found,Not Found,No
barts health nhs trust,Others,Not Found,Not Found,No
barts heart centre,Others,Not Found,Not Found,No
baruch padeh medical center poriya,Others,Not Found,Not Found,No
barwon health,Others,Not Found,Not Found,Yes
barwon medical imaging,Others,Not Found,Not Found,No
barzilai medical center,Others,Not Found,Not Found,No
basaksehir cam and sakura city hospital,Not Found,Not Found,Not Found,Unknown
basavatarakam indo american cancer hospital & research institute,Others,Not Found,Not Found,No
basaveshwara teaching and general hospital,Others,Not Found,Not Found,No
basis-metigreens,Pharmaceuticals,Not Found,Not Found,No
baskent university,Not Found,Not Found,Not Found,Unknown
baskent university hospital ankara,Others,Not Found,Not Found,No
Basque Health Service (Osakidetza),Others,Not Found,Not Found,No
bassett healthcare network,Others,"$82M, Grant",https://www.linkedin.com/company/bassett-healthcare,No
bateman horne center,Not Found,Not Found,Not Found,Unknown
batman university,Others,Not Found,Not Found,Yes
batra hospital & medical research centre,Others,Not Found,Not Found,No
batra hospital &,Others,Not Found,Not Found,No
battelle memorial institute,Others,Not Found,Not Found,Yes
batterjee medical college,Not Found,Not Found,Not Found,Unknown
bausch & lomb inc,Not Found,Not Found,Not Found,Unknown
bay area gynecology oncology,Others,Not Found,Not Found,No
bayero university kano,Others,Not Found,Not Found,No
bayhealth medical center,Not Found,Not Found,Not Found,Unknown
baylor breast care center,Others,Not Found,Not Found,No
baylor college of medicine,Others,"$374M, Not Found",https://www.topuniversities.com/universities/baylor-college-medicine,Yes
baylor research institute,Others,Not Found,Not Found,No
baylor scott & white research institute,Others,Not Found,Not Found,No
baylor university,Others,Not Found,Not Found,No
bayside health,Not Found,Not Found,Not Found,Unknown
baystate medical center,Others,Not Found,Not Found,No
bazhong central hospital,Others,Not Found,Not Found,No
bepharbel manufacturing sa,Not Found,Not Found,Not Found,Unknown
beaujon hospital,Others,Not Found,Not Found,No
beaumont health system,Others,Not Found,Not Found,No
beaumont hospital,Others,Not Found,Not Found,No
beckley psytech ltd,Not Found,Not Found,Not Found,Unknown
beckman coulter life sciences,Biotechnology,Not Found,Not Found,Yes
becro ltd,Not Found,Not Found,Not Found,Unknown
beersheva mental health center,Others,Not Found,Not Found,Yes
behestan darou,Pharmaceuticals,Not Found,Not Found,No
behpad teb co,Pharmaceuticals,Not Found,Not Found,No
behshad darou pharmaceutical co,Pharmaceuticals,Not Found,Not Found,No
beijing yijiayi medicine techonoloy co ltd,Biotechnology,Not Found,Not Found,No
beiersdorf ag,Others,Not Found,Not Found,No
beijing aerospace general hospital,Others,Not Found,Not Found,No
beijing aier intech eye hospital,Others,"$490M, Private Placement",https://en.wikipedia.org/wiki/Aier_Eye_Hospital,Yes
beijing alica pharmaceutical sci-tech co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing anding hospital,Not Found,Not Found,Not Found,Unknown
beijing anzhen hospital,Others,Not Found,Not Found,No
beijing aosaikang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing bmt pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing baiao pharmaceuticals co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing beilu pharmaceutical co ltd,Pharmaceuticals,"$70.42M, IPO",https://en.wikipedia.org/wiki/Beilu_Pharmaceutical,No
"beijing beimao pharmaceutical co., ltd.",Pharmaceuticals,Not Found,Not Found,No
beijing biohealthcare biotechnology co ltd (inactive),Biotechnology,Not Found,Not Found,No
beijing biological products research institute co ltd,Not Found,Not Found,Not Found,Unknown
beijing bohui biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
beijing borui kangjian pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
beijing boya united drug research institute co ltd,Pharmaceuticals,Not Found,Not Found,No
