company_name,sector,funding,funding_citation,ai_enabled
jiangsu province hospital,Others,Not Found,Not Found,No
jiangsu province people''s hospital,Others,Not Found,Not Found,Yes
jiangsu provincial people''s hospital,Others,Not Found,Not Found,Yes
jiangsu provincial people's hospital,Others,Not Found,Not Found,Yes
jiangsu simcere pharmaceutical co ltd,Pharmaceuticals,"$134.8M, Post IPO equity",https://www.linkedin.com/company/simcere-pharmaceutical-group,Yes
jiangsu t-mab biopharma co ltd,Biotechnology,Not Found,Not Found,No
jiangsu taikang biological medicine co ltd,Biotechnology,Not Found,Not Found,No
jiangsu taizhou people''s hospital,Others,Not Found,Not Found,No
jiangsu xingsheng xinhui pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu yahong meditech co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi cancer hospital,Others,Not Found,Not Found,Yes
jiangxi jemincare group co ltd,Pharmaceuticals,"$35M, Not Found",https://www.sidley.com/en/newslanding/newsannouncements/2025/01/sidley-represents-rapt-therapeutics-in-exclusive-license-agreement,No
jiangxi jemincare pharmaceutical co ltd,Pharmaceuticals,"$60M, Not Found",https://www.prnewswire.com/news-releases/jemincare-announces-exclusive-license-agreement-with-genentech-to-develop-and-commercialize-novel-oral-androgen-receptor-degrader-301608317.html,No
jiangxi provincial cancer hospital,Healthcare,Not Found,Not Found,Yes
jiangxi provincial people''s hospital,Others,Not Found,Not Found,No
jiangxi shanxing biotechnology co ltd,Biotechnology,Not Found,Not Found,No
jiaozuo city people''s hospital 2,Others,Not Found,Not Found,No
jichi medical university,Others,"$100K, Not Found",https://en.wikipedia.org/wiki/Jichi_Medical_University,No
jichi medical university saitama medical center,Others,Not Found,Not Found,No
jilin cancer hospital,Others,Not Found,Not Found,No
jilin university cancer center hospital 1,Others,Not Found,Not Found,No
jinan central hospital,Healthcare,"$182.19M, Not Found",https://govt.chinadaily.com.cn/s/201906/10/WS5cfdc4dc498e079e68022739/jinan-central-hospital.html,No
jinan eighth people''s hospital,Others,Not Found,Not Found,No
jinan university,Others,Not Found,Not Found,Yes
jinhua central hospital,Others,Not Found,Not Found,No
jining medical university hospital,Others,Not Found,Not Found,No
jinnah postgraduate medical centre,Others,Not Found,Not Found,Yes
jinshan hospital fudan university,Others,Not Found,Not Found,No
jinyu bio-technology co ltd,Biotechnology,"$700M, Not Found",https://www.kisacoresearch.com/content/jinyu-bio-technology-co-ltd,Yes
jinzhou medical university,Others,Not Found,Not Found,No
johannes gutenberg university mainz,Others,Not Found,Not Found,No
john wayne cancer institute,Others,Not Found,Not Found,Yes
johns hopkins kimmel cancer center,Others,"$125M, Not Found",https://en.wikipedia.org/wiki/Sidney_Kimmel_Comprehensive_Cancer_Center,No
johns hopkins university school of medicine,Others,Not Found,Not Found,No
jordanian royal medical services,Others,Not Found,Not Found,No
jose carreras leukaemia foundation,Others,"$10M, Not Found",https://fcarreras.org/en/,No
jounce therapeutics inc,Biotechnology,"$56.3M, Post IPO Equity",https://www.linkedin.com/company/jounce-therapeutics,No
jules bordet institute,Others,Not Found,Not Found,No
julius-maximilians university,Others,Not Found,Not Found,No
juntendo university faculty of medicine,Others,Not Found,Not Found,No
juntendo university school of medicine,Others,Not Found,Not Found,No
juntendo university urayasu hospital,Others,Not Found,Not Found,No
justus liebig university giessen,Others,Not Found,Not Found,No
k-group beta inc,Biotechnology,"$25M, Series D",https://www.fiercebiotech.com/biotech/spying-synthetic-lethal-promise-pfizer-bets-wee-25m-zentalis-signs-support-cancer-trials,Yes
kahr medical ltd,Biotechnology,Not Found,Not Found,No
kbio inc,Biotechnology,Not Found,Not Found,No
klus pharma inc,Pharmaceuticals,Not Found,Not Found,No
kagawa university,Others,Not Found,Not Found,No
kagawa university faculty of medicine,Others,Not Found,Not Found,No
kagawa university hospital,Others,Not Found,Not Found,No
kagoshima university,Others,Not Found,Not Found,No
kagoshima university graduate school of medical and dental sciences,Others,Not Found,Not Found,No
kaiser permanente,Others,Not Found,Not Found,No
kalivir immunotherapeutics inc,Biotechnology,"$10M, Series A",https://www.crunchbase.com/organization/kalivir-immunotherapeutics,No
kalvista pharmaceuticals inc,Pharmaceuticals,"$110M, Convertible Notes Offering",https://www.cnbc.com/quotes/KALV,No
kamagaya general hospital,Others,Not Found,Not Found,No
kanazawa university graduate school of medical sciences,Others,Not Found,Not Found,No
kang litai pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
kangbuk samsung hospital,Others,Not Found,Not Found,No
kangrong oriental guangzhou pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
"kanisa pharmaceuticals, inc. (inactive)",Pharmaceuticals,Not Found,Not Found,No
kansai clinical oncology group,Others,Not Found,Not Found,No
kansai medical university,Others,Not Found,Not Found,No
kansai medical university hospital,Others,Not Found,Not Found,No
kaohsiung veterans general hospital,Others,Not Found,Not Found,No
karaj university of medical sciences,Others,Not Found,Not Found,No
karolinska institute,Others,Not Found,Not Found,No
kartal dr lutfi kirdar city hospital,Others,"$3.4M, Not Found",https://strokesregistry.com/uncategorized/king-fahd-medical-city-testimonial/,No
kartos therapeutics inc,Biotechnology,Not Found,Not Found,No
karyopharm therapeutics inc,Pharmaceuticals,Not Found,Not Found,No
kashiv biosciences llc,Biotechnology,"$150M, Debt Financing",https://www.businesswire.com/news/home/20250403907363/en/Kashiv-BioSciences-Secures-%24150-Million-Debt-Financing-from-GoldenTree-Asset-Management,No
kasturba medical college,Others,Not Found,Not Found,No
katayama orthopedic rheumatology clinic,Others,Not Found,Not Found,No
katholisches klinikum bochum gmbh,Others,Not Found,Not Found,Yes
katholisches klinikum bochum ggmbh,Others,Not Found,Not Found,Yes
kawasaki medical school hospital,Others,Not Found,Not Found,No
kazakh research institute of oncology and radiology,Pharmaceuticals,Not Found,Not Found,No
kazia therapeutics ltd,Biotechnology,"$1.3M, Post IPO equity",https://au.linkedin.com/company/kaziatx,No
keio university school of medicine,Others,"$47M, Not Found",https://www.ms-fund.keio.ac.jp/en/,Yes
keio university,Others,Not Found,Not Found,Yes
kerui biotechnology co ltd,Biotechnology,Not Found,Not Found,No
keymed biosciences inc,Biotechnology,"$180M, Series A","https://finance.yahoo.com/quote/2162.HK/#:~:text=Keymed%20Biosciences%20Inc.%2C%20a%20biotechnology,in%20Mainland%20China%20and%20internationally.",No
keythera pharmaceuticals co ltd,Biotechnology,"$15.4M, Series A",https://www.linkedin.com/company/keythera-pharmaceuticals-co-ltd,Yes
khon kaen university,Others,Not Found,Not Found,Yes
khyber medical college,Others,Not Found,Not Found,Yes
khyber teaching hospital,Others,Not Found,Not Found,No
kian gen azma co,Biotechnology,Not Found,Not Found,No
kidney cancer research bureau,Others,Not Found,Not Found,No
kindai university,Others,Not Found,Not Found,Yes
kindai university faculty of medicine,Others,Not Found,Not Found,Yes
kindai university hospital,Others,Not Found,Not Found,Yes
kindai university school of medicine,Others,Not Found,Not Found,Yes
kineta inc,Biotechnology,"$12.5M, Acquired",https://www.prnewswire.com/news-releases/tuhura-biosciences-completes-acquisition-of-kineta-302494115.html,No
king abdullah international medical research center,Biotechnology,Not Found,Not Found,Yes
king abdullah medical city,Others,Not Found,Not Found,No
king abdullah specialist children hospital,Others,Not Found,Not Found,No
king fahad medical city,Others,"$633M, Not Found",https://en.wikipedia.org/wiki/King_Fahad_Medical_City,No
king faisal specialist hospital & research centre,Others,Not Found,Not Found,Yes
king khaled eye specialist hospital,Others,Not Found,Not Found,No
king''s college hospital nhs foundation trust,Others,Not Found,Not Found,Yes
king''s college london,Others,Not Found,Not Found,Yes
king''s health partners,Others,Not Found,Not Found,No
king's college hospital nhs foundation trust,Others,Not Found,Not Found,Yes
king’s college hospital,Others,Not Found,Not Found,No
kiniksa pharmaceuticals international plc,Biotechnology,"$80M, Post IPO equity",https://www.linkedin.com/company/kiniksa-pharmaceuticals,No
kiniksa pharmaceuticals ltd,Biotechnology,"$80M, Post IPO equity",https://www.linkedin.com/company/kiniksa-pharmaceuticals,No
kinki university school of medicine,Others,Not Found,Not Found,Yes
kintor pharmaceutical ltd,Pharmaceuticals,Not Found,Not Found,No
kirilys therapeutics inc,Biotechnology,"$10M, Seed",https://www.cbinsights.com/company/kirilys-therapeutics,Yes
kita-harima medical center,Others,Not Found,Not Found,No
kitasato university hospital,Others,Not Found,Not Found,No
kitasato university school of medicine,Others,Not Found,Not Found,No
kling biotherapeutics bv,Biotechnology,Not Found,Not Found,Yes
klinikum bremen-mitte ggmbh,Others,Not Found,Not Found,No
klinikum stuttgart,Others,Not Found,Not Found,No
kobe university graduate school of health sciences,Others,Not Found,Not Found,No
kobe university hospital,Others,Not Found,Not Found,No
kobe university school of medicine,Others,Not Found,Not Found,No
koc university,Others,"$50M, Not Found",https://www.topuniversities.com/universities/koc-university,Yes
koc university hospital,Others,Not Found,Not Found,No
kochi university,Others,Not Found,Not Found,Yes
kodiak sciences inc,Biotechnology,Not Found,Not Found,No
kompetenznetz darmerkrankungen ev,Others,Not Found,Not Found,Yes
konan kakogawa hospital,Others,Not Found,Not Found,No
korea cancer center hospital,Error,Error,Error,Error
korea university,Others,Not Found,Not Found,No
korea university college of medicine,Others,Not Found,Not Found,No
korea university guro hospital,Others,Not Found,Not Found,No
korean cancer study group,Biotechnology,Not Found,Not Found,No
kosin university gospel hospital,Others,Not Found,Not Found,Yes
krankenhaus nordwest gmbh,Others,Not Found,Not Found,No
kuhnil pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
kumamoto university,Others,Not Found,Not Found,No
kumho ht inc,Others,Not Found,Not Found,No
kumquat biosciences inc,Biotechnology,"$70M, Corporate Round",https://www.crunchbase.com/organization/kumquat-biosciences,No
kunshan xinyunda biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
kurashiki sweet hospital,Others,Not Found,Not Found,No
kymab ltd,Biotechnology,"$220M, Acquired",https://www.devex.com/organizations/kymab-limited-56547,No
kyorin university school of medicine,Others,Not Found,Not Found,No
kyorin university,Others,Not Found,Not Found,No
kyoto breast cancer research network,Others,Not Found,Not Found,No
kyoto university,Others,Not Found,Not Found,No
kyoto university hospital,Others,Not Found,Not Found,No
kyowa kirin co ltd,Pharmaceuticals,Not Found,Not Found,No
kyowa kirin pharmaceutical development ltd (uk),Pharmaceuticals,Not Found,Not Found,No
kyunghee university medical center,Others,Not Found,Not Found,No
kyungpook national university,Others,Not Found,Not Found,No
kyungpook national university hospital,Others,Not Found,Not Found,No
kyushu study group of clinical cancer,Others,Not Found,Not Found,No
kyushu university hospital beppu hospital,Others,Not Found,Not Found,No
l&l biopharma co ltd,Biotechnology,"$10M, Seed",https://www.linkedin.com/in/jiajian-liu-916b1012,Yes
l.v. prasad eye institute,Others,Not Found,Not Found,No
lava therapeutics nv,Biotechnology,"$83M, Series C",https://www.linkedin.com/company/lavatherapeutics,No
lg chem ltd,Others,Not Found,Not Found,Yes
lib therapeutics llc,Biotechnology,Not Found,Not Found,No
la fe university and polytechnic hospital,Others,Not Found,Not Found,Yes
la paz university hospital,Others,Not Found,Not Found,No
lanova medicines ltd,Biotechnology,"$42M, Series C",https://www.lanovamedicines.com/en,No
laboratorio elea sacif y a,Pharmaceuticals,Not Found,Not Found,No
laboratorios liomont sa de cv,Pharmaceuticals,Not Found,Not Found,No
laboratorios sophia sa de cv,Pharmaceuticals,Not Found,Not Found,Yes
lady tata memorial trust,Others,Not Found,Not Found,No
laekna inc,Biotechnology,"$61M, Series D",https://www.linkedin.com/company/laekna?trk=ppro_cprof,No
laekna therapeutics shanghai co ltd,Biotechnology,"$61M, Series D",https://www.linkedin.com/company/laekna?trk=ppro_cprof,No
lallubhai motilal college of pharmacy,Pharmaceuticals,Not Found,Not Found,No
lamkap bio group,Biotechnology,Not Found,Not Found,No
lan-yi therapeutics ltd,Biotechnology,Not Found,Not Found,No
lanzhou university,Others,Not Found,Not Found,No
lanzhou institute of biological products co ltd,Biotechnology,Not Found,https://tracxn.com/d/companies/lanzhou-institute-of-biological-products/__zCIm-xw-v_b4gHvJuoAPoKdxwVqTTxyNY9xYa0elWuo,No
lassen therapeutics 1 inc,Biotechnology,"$85M, Series B",https://www.linkedin.com/company/lassen-therapeutics,No
latin american cooperative oncology group,Others,Not Found,Not Found,No
laval university,Others,"$357M, Not Found",https://www.topuniversities.com/universities/universite-laval,No
lawson health research institute,Others,"$1.2M, Grant",https://ca.linkedin.com/company/lawson-health-research-institute,Yes
leads biolabs inc,Biotechnology,"$189M, IPO",https://www.prnewswire.com/news-releases/leads-biolabs-lists-on-hkex-raising-usd-189-million-through-initial-public-offering-302512730.html,Yes
leads biolabs inc (inactive),Biotechnology,"$189M, IPO",https://www.prnewswire.com/news-releases/leads-biolabs-lists-on-hkex-raising-usd-189-million-through-initial-public-offering-302512730.html,Yes
leap therapeutics inc,Biotechnology,"$58.88M, PIPE",https://www.prnewswire.com/news-releases/leap-therapeutics-announces-58-88-million-private-placement-in-cash-commitments-led-by-winklevoss-capital-to-initiate-a-digital-asset-treasury-strategy-302575729.html,No
lebanese university,Others,Not Found,Not Found,No
lee''s pharmaceutical holdings ltd,Pharmaceuticals,Not Found,Not Found,No
leeds teaching hospitals nhs trust,Others,Not Found,Not Found,Yes
legochem biosciences inc,Biotechnology,"$416.5M, Post IPO Equity",https://www.linkedin.com/company/legochem-biosciences-inc-/,No
leiden university,Others,Not Found,Not Found,No
leiden university medical center,Others,Not Found,Not Found,Yes
leningrad regional clinical hospital,Others,Not Found,Not Found,No
leo pharma as,Pharmaceuticals,"$532.8M, Private Equity",https://www.linkedin.com/company/leo-pharma,Yes
lepu biopharma co ltd,Biotechnology,Not Found,Not Found,Yes
lepu hengjiuyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
leyden laboratories bv,Biotechnology,"$70M, Series B",https://www.businesswire.com/news/home/20250109992744/en/Leyden-Labs-Raises-%2470M-to-Advance-its-Intranasal-Antibody-Programs-to-Protect-against-Influenza-and-other-Viruses,No
liaoning cancer hospital,Healthcare,Not Found,Not Found,Yes
liaoning cancer hospital & institute,Healthcare,Not Found,Not Found,Yes
liaoning cancer hospital &,Healthcare,Not Found,Not Found,Yes
liaoning tumor hospital & institute,Healthcare,Not Found,Not Found,Yes
liaquat university of medical and health sciences,Others,Not Found,Not Found,No
libbs farmaceutica ltda,Pharmaceuticals,Not Found,Not Found,No
life science pharmaceuticals inc (inactive),Pharmaceuticals,Not Found,Not Found,No
ligachem biosciences inc,Biotechnology,"$416.5M, Post IPO equity",https://www.linkedin.com/company/legochem-biosciences-inc-/,No
light chain bioscience,Biotechnology,"$29.8M, Series C",https://www.linkedin.com/company/novimmune/,No
lille catholic university,Others,Not Found,Not Found,No
lille regional university hospital centre,Others,Not Found,Not Found,No
lille university hospital,Others,Not Found,Not Found,No
lindis biotech gmbh,Biotechnology,Not Found,Not Found,No
linkou chang gung memorial hospital,Others,Not Found,Not Found,No
linnaeus therapeutics inc,Biotechnology,"$8.3M, Not Found",https://www.prnewswire.com/news-releases/linnaeus-therapeutics-awarded-its-fourth-competitive-sbir-award-by-the-national-cancer-institute-bringing-total-sbir-funding-to-8-3-million-302412016.html,No
linno pharmaceuticals co ltd,Pharmaceuticals,"$14.84M, Seed",https://www.cbinsights.com/company/linno-pharmaceuticals,Yes
lintonpharm co ltd,Biotechnology,Not Found,Not Found,No
linyi cancer hospital,Biotechnology,Not Found,Not Found,No
linyi people''s hospital,Others,Not Found,Not Found,No
lions eye institute,Others,Not Found,Not Found,No
lipum ab,Biotechnology,Not Found,Not Found,No
lipomedix pharmaceutical inc,Pharmaceuticals,"$10M, Horizon 2020 SME-Instrument",https://www.lipomedix.com/,No
lishui central hospital,Others,Not Found,Not Found,No
lithuanian university of health sciences,Others,Not Found,Not Found,No
liuzhou people''s hospital,Others,Not Found,Not Found,Yes
liverpool hospital,Others,Not Found,Not Found,No
liverpool school of tropical medicine,Others,"$220M, Not Found",https://en.wikipedia.org/wiki/Liverpool_School_of_Tropical_Medicine,No
livzon pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
livzon pharmaceutical group inc,Pharmaceuticals,Not Found,Not Found,No
lixin county people''s hospital,Others,Not Found,Not Found,Yes
lixte biotechnology holdings inc,Biotechnology,"$1.5M, Post IPO equity",https://www.linkedin.com/company/lixte-biotechnology-holdings-inc-,No
local health reggio emilia,Others,Not Found,Not Found,Yes
lokon pharma ab,Biotechnology,Not Found,Not Found,No
lomonosov moscow state university,Others,Not Found,Not Found,No
london north west healthcare nhs trust,Others,Not Found,Not Found,No
long island vitreoretinal consultants,Others,Not Found,Not Found,No
longbio pharma,Biotechnology,"$10M, Series B2",https://www.biospectrumasia.com/news/26/24938/chinese-biotech-startup-longbio-pharma-completes-series-b2-financing-to-advance-late-stage-clinical-studies.html,Yes
longbio pharma (suzhou) co ltd,Biotechnology,"$10M, Series B2",https://www.biospace.com/press-releases/longbio-announced-the-completion-of-series-b2-financing-led-by-qiming-venture-partners,Yes
longquanyi first peoples hospital,Others,Not Found,Not Found,No
longyan hospital 2,Others,Not Found,Not Found,No
loxo oncology inc,Biotechnology,"$70M, Acquired",https://www.prnewswire.com/news-releases/lilly-announces-agreement-to-acquire-loxo-oncology-300773673.html,No
ludwig boltzmann institute of retinology and biomicroscopic laser surgery,Others,Not Found,Not Found,No
ludwig institute for cancer research ltd,Biotechnology,"$3.6B, Not Found",https://en.wikipedia.org/wiki/Ludwig_Cancer_Research,No
ludwig-maximilians-university munich,Others,Not Found,Not Found,Yes
lumen bioscience inc,Biotechnology,"$150M, Not Found",https://www.lumen.bio/,No
lund university,Others,Not Found,Not Found,No
lund university hospital,Others,Not Found,Not Found,Yes
luohe central hospital,Others,Not Found,Not Found,No
lupin ltd,Pharmaceuticals,Not Found,Not Found,Yes
lutris pharma,Biotechnology,"$30M, Series Unknown",https://www.prnewswire.com/news-releases/lutris-pharma-secures-30-million-financing-to-advance-the-development-of-biopharmaceutical-to-improve-anti-cancer-drug-effectiveness-302361244.html,No
luye pharma group ltd,Pharmaceuticals,Not Found,Not Found,Yes
luzerner kantonsspital,Others,Not Found,Not Found,No
lycera corp,Biotechnology,"$17.5M, Acquired",https://www.prnewswire.com/news-releases/lycera-announces-celgene-has-exercised-its-option-to-license-portfolio-of-ex-vivo-rorgamma-agonist-compounds-under-global-strategic-collaboration-300201777.html,Yes
lycera corp (inactive),Biotechnology,"$17.5M, Acquired",https://www.prnewswire.com/news-releases/lycera-announces-celgene-has-exercised-its-option-to-license-portfolio-of-ex-vivo-rorgamma-agonist-compounds-under-global-strategic-collaboration-300201777.html,No
lymphoma academic research organisation,Biotechnology,Not Found,Not Found,Yes
lyon clinical research,Error,Error,Error,Error
lytix biopharma as,Biotechnology,"$10.14M, IPO",https://www.crunchbase.com/organization/lytix-biopharma,No
lyvgen biopharma ltd,Biotechnology,"$30M, Series C",https://tracxn.com/d/companies/lyvgen-biopharma/__eMIU6NJj9itggbFZ9q5B7udw5Qg9_kIFkYaejo19KG8,No
m. s. ramaiah medical college,Others,Not Found,Not Found,No
maia biotechnology inc,Biotechnology,"$10M, Seed",https://en.wikipedia.org/wiki/Maia_Biotechnology,No
mar health park consortium of barcelona,Others,Not Found,Not Found,No
mbrace therapeutics inc,Biotechnology,"$85M, Series B",https://www.linkedin.com/company/mbrace-therapeutics,No
mei pharma inc,Pharmaceuticals,"$100M, PIPE",https://finance.yahoo.com/news/mei-pharma-meip-becomes-first-043527392.html,No
mgm medical college & hospital,Others,Not Found,Not Found,No
mmrglobal inc (inactive),Others,"$33.9K, Seed",https://tracxn.com/d/companies/mmrglobal/__z3T_hSB7vSc0IOh1mWSzXObq_SELT_8grhEuUuaRe8Q,No
msd korea ltd,Pharmaceuticals,Not Found,Not Found,Yes
maastricht radiation oncology,Others,Not Found,Not Found,No
maastricht university,Others,Not Found,Not Found,Yes
maastricht university medical center,Others,Not Found,Not Found,No
mabquest sa,Biotechnology,Not Found,Not Found,No
mabion sa,Biotechnology,"$15M, Loan Agreement",https://www.mabion.eu/,No
mabpharm ltd,Biotechnology,Not Found,Not Found,No
mabscale llc,Biotechnology,Not Found,Not Found,No
mabskeyl,Others,Not Found,Not Found,No
mabspace international ltd,Biotechnology,"$15M, Series A",https://www.lavfund.com/blog/mabspace-biosciences-secures-15-million-in-series-a-financing-from-lilly,No
mabwell shanghai bioscience co ltd,Biotechnology,Not Found,Not Found,Yes
mabwell therapeutics inc,Biotechnology,"$300M, Series A",https://www.mabwell.com/en/about.html,Yes
mabxience holding sl,Biotechnology,Not Found,Not Found,Yes
macquarie university,Others,Not Found,Not Found,No
macrogenics inc,Biotechnology,"$110M, Post IPO equity",https://www.linkedin.com/company/macrogenics,No
madigan army medical center,Others,Not Found,Not Found,No
madras medical college,Others,Not Found,Not Found,No
mage biologics inc,Biotechnology,"$900M, Not Found",https://tvm-capital.com/portfolio/mage-biologics-inc/,No
maharaja agrasen medical college,Others,Not Found,Not Found,No
manchester university nhs foundation trust,Others,Not Found,Not Found,Yes
manhattan beach orthodontics,Others,Not Found,Not Found,No
manipal hospital,Others,"$1 Billion, IPO",https://en.wikipedia.org/wiki/Manipal_Hospitals,Yes
mansoura university,Others,Not Found,Not Found,No
maoming city people''s hospital,Others,Not Found,Not Found,No
mapkure llc,Biotechnology,Not Found,Not Found,No
marashi eye clinic,Others,Not Found,Not Found,Yes
marengo therapeutics inc,Biotechnology,"$80M, Series B",https://pitchbook.com/profiles/company/168960-79,No
maria sklodowska-curie national institute of oncology,Others,Not Found,Not Found,No
mario negri institute for pharmacological research,Pharmaceuticals,Not Found,Not Found,No
marmara university,Others,Not Found,Not Found,No
marques de valdecilla university hospital,Others,"$76M, Not Found",https://www.eib.org/en/projects/all/20120146,No
martin luther university halle-wittenberg,Others,Not Found,Not Found,No
martin university hospital,Others,Not Found,Not Found,No
maruho co ltd,Pharmaceuticals,Not Found,Not Found,No
mary crowley cancer research center,Biotechnology,"$500,000, Not Found",https://www.crystalcharityball.org/get-involved/underwriting?id=140,No
massbiologics,Biotechnology,Not Found,Not Found,No
massachusetts eye research and surgery institution,Others,Not Found,Not Found,No
massachusetts general hospital,Others,Not Found,Not Found,Yes
matsubara mayflower hospital,Healthcare,Not Found,Not Found,No
matsudo city hospital,Others,Not Found,Not Found,No
mauriziano umberto i,Others,Not Found,Not Found,Yes
maverick therapeutics inc,Biotechnology,"$125M, Acquired",https://www.takeda.com/newsroom/newsreleases/2021/takeda-to-acquire-maverick-therapeutics-to-advance-t-cell-engager-therapies-for-solid-tumors-and-expand-novel-immuno-oncology-portfolio/,No
maxinovel pharmaceuticals co ltd,Biotechnology,Not Found,Not Found,Yes
maxinovel pharmaceuticals,Biotechnology,Not Found,Not Found,Yes
mayo clinic,Others,Not Found,Not Found,Yes
mazandaran university of medical sciences,Others,Not Found,Not Found,No
mcgill university health center,Others,Not Found,Not Found,No
mcgovern medical school,Others,"$75M, Not Found",https://en.wikipedia.org/wiki/McGovern_Medical_School,No
mcmaster children''s hospital,Others,Not Found,Not Found,No
mcmaster university,Others,Not Found,Not Found,No
mecox cure med co ltd,Pharmaceuticals,Not Found,Not Found,No
medannex ltd,Biotechnology,"$402.4K, Grant",https://www.crunchbase.com/organization/medannex-ltd,No
medimmune llc (inactive),Biotechnology,"$15.6B, Acquired",https://www.nytimes.com/2007/04/24/business/24drug-web.html,No
medpacto inc,Biotechnology,Not Found,Not Found,No
medanta institute of education and research,Others,Not Found,Not Found,Yes
medimergent llc,Biotechnology,Not Found,Not Found,Yes
mediar therapeutics inc,Biotechnology,"$85M, Series A",https://www.linkedin.com/company/mediar-therapeutics,No
medica scientia innovation research sl,Pharmaceuticals,Not Found,Not Found,Yes
medical college and hospital kolkata,Others,Not Found,Not Found,No
medical corporation showakai,Others,Not Found,Not Found,No
medical research council,Biotechnology,Not Found,Not Found,No
medical university sofia,Others,Not Found,Not Found,No
medical university of gdansk,Others,Not Found,Not Found,No
medical university of graz,Others,Not Found,Not Found,No
medical university of lodz,Others,Not Found,Not Found,No
medical university of vienna,Others,Not Found,Not Found,Yes
medical corporation shinkokai,Others,Not Found,Not Found,No
medicarte sas,Others,Not Found,Not Found,Yes
medicenna therapeutics corp,Biotechnology,Not Found,Not Found,No
medicina veterinaria - universita degli studi di milano,Others,Not Found,Not Found,No
medisch centrum leeuwarden,Others,Not Found,Not Found,Yes
medivir ab,Biotechnology,"$2.84M, Loan after IPO",https://se.linkedin.com/company/medivir,No
meiji holdings co ltd,Pharmaceuticals,Not Found,Not Found,No
meiji seika pharma co ltd,Pharmaceuticals,Not Found,Not Found,No
meir medical center,Others,Not Found,Not Found,No
meishan city people''s hospital,Others,Not Found,Not Found,No
meizhou people''s hospital,Others,Not Found,Not Found,No
melanoma institute australia,Others,Not Found,Not Found,No
melanoma and skin cancer trials ltd,Biotechnology,Not Found,Not Found,No
melanomapro,Biotechnology,Not Found,Not Found,Yes
melbourne health,Others,Not Found,Not Found,No
memo therapeutics ag,Biotechnology,"$22.02M, Series C",https://ch.linkedin.com/company/memo-therapeutics-ag,No
memorial sloan kettering cancer center,Others,Not Found,Not Found,Yes
mendus ab,Biotechnology,Not Found,Not Found,No
mengchao hepatobiliary hospital,Others,Not Found,Not Found,No
merck & co inc,Pharmaceuticals,Not Found,Not Found,Yes
merck &,Pharmaceuticals,Not Found,Not Found,No
merck &amp,Pharmaceuticals,Not Found,Not Found,Yes
merck kgaa,Pharmaceuticals,Not Found,Not Found,Yes
merck sharp & dohme (i.a.) llc,Pharmaceuticals,Not Found,Not Found,Yes
merck sharp & dohme (ia) llc,Pharmaceuticals,Not Found,Not Found,Yes
merck sharp & dohme llc,Pharmaceuticals,Not Found,Not Found,Yes
merck sharp &,Pharmaceuticals,Not Found,Not Found,Yes
mercy health,Others,Not Found,Not Found,No
mercy medical center,Others,Not Found,Not Found,No
mereo biopharma 5 inc,Biotechnology,Not Found,Not Found,No
mereo biopharma group plc,Biotechnology,Not Found,Not Found,No
merrimack pharmaceuticals inc,Pharmaceuticals,"$1B, Acquired",https://en.wikipedia.org/wiki/Merrimack_Pharmaceuticals,No
merrimack pharmaceuticals inc (inactive),Pharmaceuticals,"$1B, Acquired",https://en.wikipedia.org/wiki/Merrimack_Pharmaceuticals,No
mersana therapeutics inc,Biotechnology,"$100M, Post IPO Debt",https://www.linkedin.com/company/mersana-therapeutics,No
merus nv,Biotechnology,"$8B, Acquired",https://ir.genmab.com/news-releases/news-release-details/genmab-acquire-merus-expanding-late-stage-pipeline-and,No
metro north hospital and health service,Others,Not Found,Not Found,No
metro south hospital and health service,Others,Not Found,Not Found,Yes
mexicali general hospital,Others,Not Found,Not Found,No
meyer university children hospital,Others,Not Found,Not Found,No
mianyang central hospital,Others,Not Found,Not Found,No
microbio co ltd,Biotechnology,Not Found,Not Found,No
microbiotica ltd,Biotechnology,"$61M, Series B",https://www.nature.com/articles/d43747-022-00225-z,Yes
midwest eye institute,Others,Not Found,Not Found,No
military general hospital of beijing pla,Others,Not Found,Not Found,No
military institute of medicine,Others,Not Found,Not Found,No
military medical academy named after smkirov,Others,Not Found,Not Found,No
millennium pharmaceuticals inc,Pharmaceuticals,"$8.8B, Acquired",https://www.fiercebiotech.com/biotech/takeda-to-acquire-millennium-for-us-25-00-per-share-an-all-cash-tender-offer-valued-at-8-8,No
mina therapeutics ltd,Biotechnology,"$15M, Corporate Round",https://uk.linkedin.com/company/mina-therapeutics,No
mingsight pharmaceuticals inc,Pharmaceuticals,"$10M, Series A",https://www.businesswire.com/news/home/20211112005302/en/MingSight-Completes-a-New-Round-of-Financing-to-Accelerate-Clinical-Development-in-Chronic-Lymphocytic-Leukemia-and-Diabetic-Macular-Edema,No
