company_name,sector,funding,funding_citation,ai_enabled
interessenverband zur qualitatssicherung der arbeit niedergelassener uro-onkologen in deutschland ev,Others,Not Found,Not Found,No
interhospital foundation for cardiovascular research,Others,Not Found,Not Found,Yes
intermed sa,Pharmaceuticals,Not Found,Not Found,No
intermountain healthcare inc,Others,Not Found,Not Found,Yes
international agency for research on cancer,Others,Not Found,Not Found,No
international bio service co ltd,Pharmaceuticals,Not Found,Not Found,No
international breast cancer research foundation,Others,Not Found,Not Found,No
international cteph association,Others,Not Found,Not Found,No
international cancer research group,Others,Not Found,Not Found,No
international centre for diarrhoeal disease research bangladesh,Others,"$2M, Not Found","https://en.wikipedia.org/wiki/Icddr,b",No
international collaborative cancer group,Others,Not Found,Not Found,No
international extranodal lymphoma study group,Others,Not Found,Not Found,No
international institute of sleep sciences,Others,Not Found,Not Found,No
international institute of yoga & naturopathy medical sciences,Others,Not Found,Not Found,No
international islamic university islamabad,Others,Not Found,Not Found,No
international islamic university malaysia,Others,Not Found,Not Found,No
international medical center of japan,Others,Not Found,Not Found,No
international medical college and hospital,Others,Not Found,Not Found,No
international medical university,Others,Not Found,Not Found,No
international partnership for microbicides,Pharmaceuticals,"$60M, Grant",https://www.gatesfoundation.org/about/committed-grants/2003/06/opp20988,No
international peace maternity & child health hospital,Others,Not Found,Not Found,No
international peace maternity and child care center,Others,Not Found,Not Found,No
international peace maternity and child health hospital,Others,Not Found,Not Found,No
international union against tuberculosis and lung disease,Others,Not Found,Not Found,No
international union against tuberculosis and lung diseases,Others,"$540M, Not Found",https://www.devex.com/organizations/the-international-union-against-tuberculosis-and-lung-disease-the-union-54174,No
international university for science & technology,Others,Not Found,Not Found,No
international university of catalonia,Others,Not Found,Not Found,No
international vaccine institute,Biotechnology,Not Found,Not Found,Yes
intersect ent inc,Biotechnology,"$30M, Series D",https://en.wikipedia.org/wiki/Intersect_ENT,No
interventional pain and spine center,Others,Not Found,Not Found,No
intezyne inc,Biotechnology,"$10M, Series A",https://www.crunchbase.com/organization/intezyne-technologies,No
intra-cellular therapies inc,Pharmaceuticals,"$14.6B, Acquired",https://www.reuters.com/markets/deals/jj-buy-intra-cellular-therapies-146-billion-2025-01-13/,No
intrabio ltd,Pharmaceuticals,Not Found,Not Found,Yes
intragel therapeutics ltd,Pharmaceuticals,"$20M, Seed",https://www.cbinsights.com/company/intragel-therapeutics,No
intramural research grant university college of medical sciences,Others,Not Found,Not Found,No
intrepid therapeutics inc,Error,Error,Error,Error
intrinsic medicine inc,Biotechnology,Not Found,Not Found,No
intro biopharma co ltd,Pharmaceuticals,Not Found,Not Found,No
inventage lab inc,Biotechnology,Not Found,Not Found,No
inventia healthcare ltd,Pharmaceuticals,"$13.4M, Acquired",https://www.platinumequity.com/news/platinum-equity-acquires-controlling-stake-in-inventia-healthcare/,No
inventiva sa,Biotechnology,"$10M, Post IPO equity",https://www.linkedin.com/company/inventiva-pharma,No
invenux llc,Pharmaceuticals,"$224,731, Seed",https://www.sbir.gov/awards/163290,No
inversago pharma inc,Biotechnology,"$35M, Series B; $70M, Series C",https://forbion.com/news-insights/news/forbion-portfolio-company-inversago-pharma-to-be-acquired-by-novo-nordisk/,No
invicro llc,Biotechnology,Not Found,Not Found,Yes
invion ltd,Biotechnology,Not Found,Not Found,No
invirsa inc,Pharmaceuticals,"$7.7M, Series B",https://www.businesswire.com/news/home/20230614023662/en/Invirsa-Completes-%247.7M-Series-B-Financing,No
invitro research solutions pvt ltd,Biotechnology,Not Found,Not Found,No
inxmed (nanjing) co ltd,Biotechnology,Not Found,Not Found,No
inzpera healthsciences ltd,Pharmaceuticals,Not Found,Not Found,No
io therapeutics inc,Biotechnology,"$4.2M, Series Unknown",https://www.linkedin.com/company/io-therapeutics,Yes
iowa state university,Others,Not Found,Not Found,No
iperboreal pharma srl,Pharmaceuticals,Not Found,Not Found,No
iphytos company tanzania ltd,Pharmaceuticals,Not Found,Not Found,Yes
ipsen bioscience inc,Pharmaceuticals,Not Found,Not Found,No
ipsen pharma sa,Pharmaceuticals,Not Found,Not Found,No
iran daru co,Pharmaceuticals,Not Found,Not Found,No
iran hormone company,Pharmaceuticals,Not Found,Not Found,No
iran hormone pharmaceutical co.,Pharmaceuticals,Not Found,Not Found,No
iran university of medical sciences,Others,Not Found,Not Found,No
irbit chemical-pharmaceutical plant,Pharmaceuticals,Not Found,Not Found,No
irish clinical outcomes in research and education,Others,Not Found,Not Found,No
iroko pharmaceuticals llc,Pharmaceuticals,Not Found,Not Found,No
ironshore pharmaceuticals and development inc,Pharmaceuticals,"$343M, Acquired",https://www.cbinsights.com/company/ironshore-pharmaceuticals-development,No
ironshore therapeutics inc,Pharmaceuticals,"$525M, Acquired",https://businessnc.com/north-carolina-pharma-company-being-sold-for-525-million/,No
irrua specialist teaching hospital,Others,Not Found,Not Found,No
irvin 2,Pharmaceuticals,Not Found,Not Found,No
ise red cross hospital,Others,Not Found,Not Found,No
isfahan university of medical sciences,Others,Not Found,Not Found,Yes
ishan ayurvedic medical college and research centre,Others,Not Found,Not Found,No
islamabad medical and dental college,Others,Not Found,Not Found,No
islamia university of bahawalpur pakistan,Others,Not Found,Not Found,No
islamic azad university khorasgan branch,Others,Not Found,Not Found,Yes
islamic azad university marvdasht,Others,Not Found,Not Found,No
islamic azad university najafabad,Others,Not Found,Not Found,No
islamic azad university pharmaceutical sciences branch,Pharmaceuticals,Not Found,Not Found,No
islamic azad university shahrekord branch,Others,Not Found,Not Found,No
islamic azad university tehran,Others,Not Found,Not Found,No
islamic azad university of mashhad,Others,Not Found,Not Found,No
islamic hospital,Error,Error,Error,Error
islamic international dental hospital,Others,Not Found,Not Found,No
island pharmaceuticals ltd,Biotechnology,"$2.4M, Post IPO equity",https://au.linkedin.com/company/island-pharmaceuticals,No
israel institute of technology,Others,Not Found,Not Found,Yes
istanbul aydin university,Others,Not Found,Not Found,No
istanbul faculty of medicine,Error,Error,Error,Error
istanbul gelisim university,Others,Not Found,Not Found,No
istanbul medipol university,Others,Not Found,Not Found,No
istanbul new century university,Others,Not Found,Not Found,No
istanbul physical therapy rehabilitation training and research hospital,Others,Not Found,Not Found,No
istesso ltd,Biotechnology,Not Found,Not Found,No
istituti fisioterapici ospitalieri,Biotechnology,Not Found,Not Found,No
istituti tumori giovanni paolo ii,Others,Not Found,Not Found,No
istituto clinico sant''ambrogio,Others,Not Found,Not Found,Yes
istituto ganassini spa,Pharmaceuticals,Not Found,Not Found,No
istituto giannina gaslini,Others,Not Found,Not Found,No
istituto nazinonale tumori,Others,Not Found,Not Found,No
istituto nazionale di ricovero e cura per anziani,Others,Not Found,Not Found,No
istituto ortopedico gaetano pini,Others,Not Found,Not Found,No
italfarmaco holding spa,Pharmaceuticals,Not Found,Not Found,Yes
italfarmaco spa,Pharmaceuticals,Not Found,Not Found,Yes
italian association for the study of the pancreas,Others,Not Found,Not Found,No
italian group for the study of inflammatory bowel disease,Others,Not Found,Not Found,Yes
italian sarcoma group,Others,Not Found,Not Found,No
italian society of diabetology,Others,Not Found,Not Found,Yes
italian society of infectious and tropical diseases,Others,Not Found,Not Found,No
"italian society of medical, surgical, aesthetic dermatology and sexually transmitted diseases",Others,Not Found,Not Found,No
italian trial in medical oncology,Biotechnology,Not Found,Not Found,Yes
iterion therapeutics inc,Biotechnology,"$17M, Series B",https://www.linkedin.com/company/iterion-therapeutics,No
iterum therapeutics plc,Pharmaceuticals,"$2.2M, Post IPO equity",https://www.linkedin.com/company/iterum-therapeutics,No
ito hospital,Others,Not Found,Not Found,No
itoh clinic,Others,Not Found,Not Found,No
iuliu hatieganu university of medicine and pharmacy cluj-napoca,Others,Not Found,Not Found,No
ivano frankivsk national medical university,Others,Not Found,Not Found,No
ivoclar vivadent ag,Others,Not Found,Not Found,No
ivy brain tumor center,Biotechnology,Not Found,Not Found,No
ivy hospital,Others,Not Found,Not Found,No
iwate medical university,Others,Not Found,Not Found,No
iworks laser and vision center,Others,Not Found,Not Found,No
ixchelsis ltd,Biotechnology,"$26M, Series B",https://www.cbinsights.com/company/ixchelsis,No
ixoreal biomed pvt ltd,Pharmaceuticals,Not Found,Not Found,No
ixtapaluca high specialty regional hospital,Others,Not Found,Not Found,No
izmir ataturk education and research hospital,Others,Not Found,Not Found,No
izmir city hospital,Others,Not Found,Not Found,No
izmir university of economics,Others,Not Found,Not Found,No
izumi municipal hospital,Others,Not Found,Not Found,No
izumo city general medical center,Others,Not Found,Not Found,No
izvarino pharma,Pharmaceuticals,Not Found,Not Found,No
"j &; m shuler, inc",Others,Not Found,Not Found,No
j b chemicals and pharmaceuticals ltd,Pharmaceuticals,Not Found,Not Found,No
j mackem co ltd,Pharmaceuticals,Not Found,Not Found,Yes
j uriach y compania sa,Pharmaceuticals,Not Found,Not Found,No
j.j. magdum homoeopathic medical collage and hospital,Others,Not Found,Not Found,No
j.s. ayurved mahavidyalaya college,Others,Not Found,Not Found,No
j2h biotech,Biotechnology,Not Found,Not Found,Yes
ja hiroshima general hospital,Others,Not Found,Not Found,Yes
jamp pharma corp,Pharmaceuticals,Not Found,Not Found,No
jamp pharma corp (inactive),Pharmaceuticals,Not Found,Not Found,No
jb chemicals & pharmaceuticals ltd,Pharmaceuticals,Not Found,Not Found,No
jb chemicals &,Pharmaceuticals,Not Found,Not Found,No
jbklab co ltd,Pharmaceuticals,Not Found,Not Found,No
jd bioscience inc,Pharmaceuticals,Not Found,Not Found,Yes
jdp therapeutics inc,Pharmaceuticals,Not Found,Not Found,No
jfk medical center,Others,Not Found,Not Found,No
jgmm medical college and suchirayu hospital,Others,Not Found,Not Found,No
jhsph center for clinical trials,Others,Not Found,Not Found,No
jipmer intramural research fund,Others,Not Found,Not Found,No
jixing pharmaceuticals (shanghai) co ltd,Pharmaceuticals,"$100M, Series D",https://www.bayer.com/media/en-us/bayer-and-rtw-investments-lead-series-d-financing-in-chinese-biotech-ji-xing-pharmaceuticals/,No
jjm medical college & hospital,Others,Not Found,Not Found,No
jk hospital and ln medical college,Others,Not Found,Not Found,No
jkkn dental college and hospital,Others,Not Found,Not Found,No
jllc lekpharm,Pharmaceuticals,Not Found,Not Found,No
jllc nativita,Pharmaceuticals,Not Found,Not Found,No
jln medical college and hospital,Others,Not Found,Not Found,No
jmfs acpm dental college,Others,Not Found,Not Found,Yes
jnu hospital,Others,"$25M, Seed",https://www.jnuhealthcare.com/,No
jp medical centre,Others,Not Found,Not Found,No
jpm rotary eye hospital,Others,Not Found,Not Found,No
js innopharm (shanghai) ltd,Biotechnology,Not Found,Not Found,Yes
jsc biocom,Pharmaceuticals,"$492.1K, Acquired",https://www.cmocro.com/company/JSC+Biocom/index.html,Yes
jsc fitopharm klenka,Pharmaceuticals,Not Found,Not Found,No
jsc valenta pharmaceuticals,Pharmaceuticals,Not Found,Not Found,No
jss academy of higher education and research,Pharmaceuticals,Not Found,Not Found,Yes
jss ayurveda medical college and hospital,Others,Not Found,Not Found,No
jss dental college & hospital,Others,Not Found,Not Found,No
jss hospital,Others,Not Found,Not Found,No
jss medical college and hospital,Others,Not Found,Not Found,Yes
jss medical research inc,Biotechnology,Not Found,Not Found,No
juul labs inc,Others,"$1.2B, Not Found",Not Found,No
jv pharmland llc,Pharmaceuticals,Not Found,Not Found,No
jw holdings corp,Pharmaceuticals,Not Found,Not Found,Yes
jw shinyak corp,Pharmaceuticals,Not Found,Not Found,Yes
jaber ebne hayyan pharmaceutical co,Pharmaceuticals,Not Found,Not Found,No
jabez biosciences inc,Biotechnology,Not Found,Not Found,No
jacobus pharmaceutical co inc,Pharmaceuticals,Not Found,Not Found,No
jade pharmaceuticals inc,Biotechnology,"$135M, PIPE",https://finance.yahoo.com/news/jade-biosciences-announces-135-million-110000547.html,No
jadran-galenski laboratorij dd,Pharmaceuticals,Not Found,Not Found,No
jaeb center for health research,Others,Not Found,Not Found,No
jaffna teaching hospital,Others,Not Found,Not Found,No
jagannath gupta institute of medical sciences and hospital,Others,Not Found,Not Found,No
jagat pharma pvt ltd,Pharmaceuticals,Not Found,Not Found,No
jagiellonian university,Others,Not Found,Not Found,No
jaguar health inc,Pharmaceuticals,"$250K, Grant",https://www.linkedin.com/company/jaguar-health,No
jahrom university of medical sciences,Others,Not Found,Not Found,No
jaipur golden hospital,Others,Not Found,Not Found,No
jaipur national university,Others,Not Found,Not Found,No
jalalabad ragib-rabeya medical college,Others,Not Found,Not Found,No
jalinous pharmaceutical co,Pharmaceuticals,Not Found,Not Found,No
james cook university,Others,Not Found,Not Found,No
james cook university hospital,Others,Not Found,Not Found,No
james j. peters va medical center,Others,Not Found,Not Found,No
jamia hamdard deemed university,Pharmaceuticals,Not Found,Not Found,No
jamia millia islamia,Others,Not Found,Not Found,No
janssen pharmaceutica nv,Pharmaceuticals,Not Found,Not Found,Yes
jantar gmbh,Pharmaceuticals,Not Found,Not Found,No
japan cardiovascular research foundation,Others,Not Found,Not Found,No
japan children''s cancer group,Others,Not Found,Not Found,No
japan clinical oncology group,Others,Not Found,Not Found,Yes
japan foundation multidisciplinary cancer treatment,Others,Not Found,Not Found,Yes
japan heart foundation,Others,Not Found,Not Found,No
japan liver oncology group,Others,Not Found,Not Found,No
japan multinational trial organization,Error,Error,Error,Error
japan neuroblastoma study group,Biotechnology,Not Found,Not Found,No
japan oncology network in hepatobiliary and pancreas,Others,Not Found,Not Found,No
japan osteoporosis society,Others,Not Found,Not Found,No
japan rcc trialist collaborative group,Pharmaceuticals,Not Found,Not Found,No
japan society for surgical infection,Others,Not Found,Not Found,No
japan society for the promotion of science,Others,Not Found,Not Found,No
japan tobacco inc,Others,Not Found,Not Found,No
japan society for patient reported outcome,Others,Not Found,Not Found,No
japanese gynecologic oncology group,Others,"$10M, Externally Sponsored Research",https://www.medrxiv.org/content/10.1101/2022.07.06.22277241v1,No
japanese pediatric leukemia/lymphoma study group,Others,Not Found,Not Found,No
japanese red cross kumamoto hospital,Others,Not Found,Not Found,No
japanese study group for pediatric liver tumor,Others,Not Found,Not Found,No
jarf andishan navid salamat co,Pharmaceuticals,Not Found,Not Found,No
jaseng medical foundation,Others,Not Found,Not Found,No
jawaharlal institute of postgraduate medical education and research,Others,Not Found,Not Found,No
jawaharlal nehru hospital and research centre,Others,Not Found,Not Found,No
jawaharlal nehru institute of medical sciences,Others,Not Found,Not Found,No
jawaharlal nehru medical college ajmer,Others,Not Found,Not Found,No
jawaharlal nehru medical college aligarh,Others,Not Found,Not Found,No
jawaharlal nehru medical college hospital belgaum,Others,Not Found,Not Found,No
jawaharlal nehru medical college and hospital,Others,Not Found,Not Found,No
jawaharlal nehru medical college at wardha,Others,Not Found,Not Found,No
jawaharlal nehru medical college,Others,Not Found,Not Found,No
jayadev memorial rashtrotthana hospital & research centre,Others,Not Found,Not Found,No
jaypee hospital,Others,Not Found,Not Found,No
jazan university,Others,"$381M, Not Found",https://en.wikipedia.org/wiki/Jazan_University,No
jeju national university hospital,Others,Not Found,Not Found,No
jean monnet university,Others,Not Found,Not Found,Yes
jeju national university,Others,Not Found,Not Found,No
jenkem technology co ltd,Biotechnology,Not Found,Not Found,No
jena university hospital,Others,Not Found,Not Found,No
jenivision inc,Pharmaceuticals,"$10M, Series A",https://www.f6s.com/jenivisioninc,No
jeonbuk national university,Others,Not Found,Not Found,No
jeroen bosch ziekenhuis,Others,Not Found,Not Found,No
jersey city medical center,Others,Not Found,Not Found,No
jerzy kukuczka academy of physical education in katowice,Others,Not Found,Not Found,Yes
jessa hospital,Others,Not Found,Not Found,Yes
jessa ziekenhuizen,Others,Not Found,Not Found,No
jewim pharmaceutical (shandong) co ltd,Pharmaceuticals,Not Found,Not Found,No
jewim pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
jhalawar hospital & medical college,Others,Not Found,Not Found,No
ji kang (shanghai) health technology co ltd,Others,Not Found,Not Found,No
ji lin daojun pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
ji lin xianfeng pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
ji xing pharmaceuticals ltd,Biotechnology,"$167M, Series D",https://www.cbinsights.com/company/ji-xing-pharmaceuticals,No
jimu biological co ltd,Biotechnology,Not Found,Not Found,Yes
jiaheng (zhuhai hengqin) pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jian''ou municipal hospital,Others,Not Found,Not Found,No
jiangmen maternity and child health care hospital,Others,Not Found,Not Found,No
jiangmen women and children hospital,Others,Not Found,Not Found,No
jiangnan university,Others,Not Found,Not Found,Yes
jiangsu aidea pharmaceutical co ltd,Pharmaceuticals,"$10M, IPO",https://www.linkedin.com/company/aideapharma,No
jiangsu alicorn pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu atom bioscience and pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu baiyou pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu beijia pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu bioscene pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu biyi biological technology co ltd,Biotechnology,Not Found,Not Found,No
jiangsu biyi biotechnology co ltd,Biotechnology,Not Found,Not Found,No
jiangsu boxin pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu cancer hospital,Others,Not Found,Not Found,Yes
jiangsu carephar pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu chai tai fenghai pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu chengkang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu chenpai pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu chia tai fenghai pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu chiatai qingjiang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu coben pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu desano pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu deyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu dongke kangde pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu ducheng pharmaceuticals co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu durui pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu enhua pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu enhua pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu famous medical technology co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu farever pharma co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu fengxian people''s hospital,Others,Not Found,Not Found,No
jiangsu fubang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu fuzinyu pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu gibel pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu haosen pharmaceutical co ltd,Pharmaceuticals,"$1.01B, IPO",https://en.wikipedia.org/wiki/Hansoh_Pharmaceutical,No
jiangsu haosen pharmaceutical group co ltd,Pharmaceuticals,"$1B, IPO",https://en.wikipedia.org/wiki/Hansoh_Pharmaceutical,No
jiangsu hechen pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu hengfeng pharmaceutical co ltd,Others,Not Found,Not Found,No
jiangsu hospital,Others,Not Found,Not Found,Yes
jiangsu huatai chenguang pharmaceutical co ltd,Pharmaceuticals,"$8.92M, Series C",https://tracxn.com/d/companies/jiangsu-huatai-chenguang-pharmaceutical/__SvsA4HWKmnNsFbXju51B8grB4rhjosgHU9qVXcTFF14,No
jiangsu huayang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu jiayi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu jiayou pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu jibeier pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu jinsan biotechnology co ltd,Biotechnology,Not Found,Not Found,No
jiangsu jiuxu pharmaceutical group,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu jurong pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu kanghe biological pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu kangyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu kanion pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu ke feiping pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu lianhuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu maternity and child health care hospital,Others,Not Found,Not Found,No
jiangsu nhwa pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu ouge pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu pegasus pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu pengyao pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
jiangsu province hospital of chinese medicine,Pharmaceuticals,Not Found,Not Found,No
jiangsu province hospital on integration of chinese and western medicine,Others,Not Found,Not Found,No
jiangsu province hospital,Others,Not Found,Not Found,No
jiangsu provincial hospital of integrated chinese and western medicine,Others,Not Found,Not Found,No
jiangsu provincial hospital of traditional chinese medicine,Pharmaceuticals,Not Found,Not Found,No
jiangsu qianren biotechnology co ltd,Biotechnology,Not Found,Not Found,No
jiangsu qiari biotechnology co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu realshare bio-tech co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu rhentai pharmaceutical biotechnology co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu runbang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu runheng pharmaceutical co ltd,Error,Error,Error,Error
jiangsu second hospital of traditional chinese medicine,Not Found,Not Found,Not Found,Unknown
jiangsu shengze hospital,Not Found,Not Found,Not Found,Unknown
jiangsu shenhua pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu shenlong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu simiao pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu sinorda biomedicine co ltd,Biotechnology,Not Found,Not Found,No
jiangsu suzhong pharmaceutical group co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu tasly diyi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu traditional chinese and western medicine hospital,Not Found,Not Found,Not Found,Unknown
jiangsu us pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu vcare pharmatech co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu wangao pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu wuzhong pharmaceutical development co. ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu wuzhong pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu xiangrui pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu xinrui pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu xuantai pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu yabang aipusen pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu yabang epson pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu yabang johnson pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu yabang pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu yahong pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu yasheng pharmaceutical development co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu yingke biopharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu yongan pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu yuexing pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu yunyang pharmaceutical group co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu zhengda fenghai pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangsu zhengda qingjiang pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
jiangsu zhiyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu zhongbang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsu zilong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangsuyayo biotech co ltd,Not Found,Not Found,Not Found,Unknown
jiangxi ai shite pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangxi banbiantian pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi brothers pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi children''s hospital,Others,Not Found,Not Found,No
jiangxi chuanqi pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
jiangxi dasheng pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi gannan haixin pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi half sky pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi hongshuo pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi huiren pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi institute of biological products inc,Pharmaceuticals,"$12.5M, IPO",https://thebambooworks.com/anti-toxin-provider-jiangxi-institute-joins-biopharma-ipo-rush/,No
jiangxi institute of traditional chinese medicine,Others,Not Found,Not Found,No
jiangxi jinshikang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
"jiangxi kelun pharmaceutical co., ltd.",Pharmaceuticals,Not Found,Not Found,No
jiangxi kerui pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangxi new pioneer pharmaceutical research and marketing co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi oushi pharmaceutical industry co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi provincial people's hospital,Others,Not Found,Not Found,No
jiangxi prozin pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi qianhu pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi qingfeng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi renqi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi shanxiang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi shanxiang pharmaceutical co ltd (inactive),Pharmaceuticals,Not Found,Not Found,No
jiangxi shimei pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangxi sinopharm co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangxi south jiangxi haixin pharmaceutical industry co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi synergy pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi taijili biomedical technology co ltd,Biotechnology,Not Found,Not Found,No
jiangxi university of chinese medicine affiliated hospital,Others,Not Found,Not Found,No
jiangxi university of tcm hospital 2,Others,Not Found,Not Found,No
jiangxi university of traditional chinese medicine,Others,Not Found,Not Found,No
jiangxi xinganjiang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
